outcome_id,incident_id,episode_id,known_error_id,scenario_pattern,entity_id,recommendation,approval_decision,human_modification,action_performed,outcome,recovery_minutes,recurrence_within_24h,prior_confidence,evidence_usefulness_score,recorded_at,data_classification
OUT-035424,INC-035424,EP-035424,KE-0089,QUEUE_BACKLOG,DATA-0120,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,324,False,,0.367,2025-02-22T10:24:00+00:00,SYNTHETIC
OUT-035425,INC-035425,EP-035425,KE-0089,QUEUE_BACKLOG,DATA-0127,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,183,True,,0.377,2025-02-22T08:20:00+00:00,SYNTHETIC
OUT-035426,INC-035426,EP-035426,KE-0089,QUEUE_BACKLOG,DATA-0134,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,78,False,,0.863,2025-02-22T06:52:00+00:00,SYNTHETIC
OUT-035427,INC-035427,EP-035427,KE-0089,QUEUE_BACKLOG,DATA-0141,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,9,True,,0.449,2025-02-22T06:11:00+00:00,SYNTHETIC
OUT-035428,INC-035428,EP-035428,KE-0089,QUEUE_BACKLOG,DATA-0148,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,167,False,,0.883,2025-02-22T08:55:00+00:00,SYNTHETIC
OUT-035429,INC-035429,EP-035429,KE-0089,QUEUE_BACKLOG,DATA-0155,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,150,False,,0.499,2025-02-22T08:55:00+00:00,SYNTHETIC
OUT-035430,INC-035430,EP-035430,KE-0089,QUEUE_BACKLOG,DATA-0002,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,115,True,,0.631,2025-02-22T08:37:00+00:00,SYNTHETIC
OUT-035431,INC-035431,EP-035431,KE-0089,QUEUE_BACKLOG,DATA-0009,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,9,False,,0.863,2025-02-22T07:19:00+00:00,SYNTHETIC
OUT-035432,INC-035432,EP-035432,KE-0089,QUEUE_BACKLOG,DATA-0016,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,434,False,,0.491,2025-02-22T14:30:00+00:00,SYNTHETIC
OUT-035433,INC-035433,EP-035433,KE-0089,QUEUE_BACKLOG,DATA-0023,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,63,False,,0.422,2025-02-22T08:36:00+00:00,SYNTHETIC
OUT-035434,INC-035434,EP-035434,KE-0089,QUEUE_BACKLOG,DATA-0030,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,90,False,,0.791,2025-02-22T09:20:00+00:00,SYNTHETIC
OUT-035435,INC-035435,EP-035435,KE-0089,QUEUE_BACKLOG,DATA-0037,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,83,False,,0.941,2025-02-22T09:30:00+00:00,SYNTHETIC
OUT-035436,INC-035436,EP-035436,KE-0089,QUEUE_BACKLOG,DATA-0044,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,530,False,,0.7,2025-02-22T17:14:00+00:00,SYNTHETIC
OUT-035437,INC-035437,EP-035437,KE-0089,QUEUE_BACKLOG,DATA-0051,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,90,False,,0.411,2025-02-22T10:11:00+00:00,SYNTHETIC
OUT-035438,INC-035438,EP-035438,KE-0089,QUEUE_BACKLOG,DATA-0058,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,277,False,,0.586,2025-02-22T13:35:00+00:00,SYNTHETIC
OUT-035439,INC-035439,EP-035439,KE-0089,QUEUE_BACKLOG,DATA-0065,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,143,False,,0.452,2025-02-22T11:38:00+00:00,SYNTHETIC
OUT-035440,INC-035440,EP-035440,KE-0089,QUEUE_BACKLOG,DATA-0072,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,110,False,,0.553,2025-02-22T11:22:00+00:00,SYNTHETIC
OUT-035441,INC-035441,EP-035441,KE-0089,QUEUE_BACKLOG,DATA-0079,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,28,True,,0.934,2025-02-22T10:17:00+00:00,SYNTHETIC
OUT-035442,INC-035442,EP-035442,KE-0089,QUEUE_BACKLOG,DATA-0086,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,321,False,,0.495,2025-02-22T15:27:00+00:00,SYNTHETIC
OUT-035443,INC-035443,EP-035443,KE-0089,QUEUE_BACKLOG,DATA-0093,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,152,False,,0.641,2025-02-22T12:55:00+00:00,SYNTHETIC
OUT-035444,INC-035444,EP-035444,KE-0089,QUEUE_BACKLOG,DATA-0100,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,173,False,,0.556,2025-02-22T13:33:00+00:00,SYNTHETIC
OUT-035445,INC-035445,EP-035445,KE-0089,QUEUE_BACKLOG,DATA-0107,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,43,False,,0.642,2025-02-22T11:40:00+00:00,SYNTHETIC
OUT-035446,INC-035446,EP-035446,KE-0089,QUEUE_BACKLOG,DATA-0114,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,122,False,,0.912,2025-02-22T13:16:00+00:00,SYNTHETIC
OUT-035447,INC-035447,EP-035447,KE-0089,QUEUE_BACKLOG,DATA-0121,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,94,True,,0.732,2025-02-22T13:05:00+00:00,SYNTHETIC
OUT-035448,INC-035448,EP-035448,KE-0089,QUEUE_BACKLOG,DATA-0128,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,22,True,,0.548,2025-02-22T12:10:00+00:00,SYNTHETIC
OUT-035449,INC-035449,EP-035449,KE-0089,QUEUE_BACKLOG,DATA-0135,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,110,False,,0.402,2025-02-22T13:55:00+00:00,SYNTHETIC
OUT-035450,INC-035450,EP-035450,KE-0089,QUEUE_BACKLOG,DATA-0142,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,45,False,,0.533,2025-02-22T13:07:00+00:00,SYNTHETIC
OUT-035451,INC-035451,EP-035451,KE-0089,QUEUE_BACKLOG,DATA-0149,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,122,True,,0.898,2025-02-22T14:41:00+00:00,SYNTHETIC
OUT-035452,INC-035452,EP-035452,KE-0089,QUEUE_BACKLOG,DATA-0156,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,84,False,,0.603,2025-02-22T14:20:00+00:00,SYNTHETIC
OUT-035453,INC-035453,EP-035453,KE-0089,QUEUE_BACKLOG,DATA-0003,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,159,False,,0.704,2025-02-22T15:52:00+00:00,SYNTHETIC
OUT-035454,INC-035454,EP-035454,KE-0089,QUEUE_BACKLOG,DATA-0010,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,135,True,,0.946,2025-02-22T15:45:00+00:00,SYNTHETIC
OUT-035455,INC-035455,EP-035455,KE-0089,QUEUE_BACKLOG,DATA-0017,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,70,False,,0.53,2025-02-22T14:57:00+00:00,SYNTHETIC
OUT-035456,INC-035456,EP-035456,KE-0089,QUEUE_BACKLOG,DATA-0024,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,580,False,,0.81,2025-02-22T23:44:00+00:00,SYNTHETIC
OUT-035457,INC-035457,EP-035457,KE-0089,QUEUE_BACKLOG,DATA-0031,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,47,False,,0.424,2025-02-22T15:08:00+00:00,SYNTHETIC
OUT-035458,INC-035458,EP-035458,KE-0089,QUEUE_BACKLOG,DATA-0038,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,87,False,,0.825,2025-02-22T16:05:00+00:00,SYNTHETIC
OUT-035459,INC-035459,EP-035459,KE-0089,QUEUE_BACKLOG,DATA-0045,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,105,False,,0.553,2025-02-22T16:40:00+00:00,SYNTHETIC
OUT-035460,INC-035460,EP-035460,KE-0089,QUEUE_BACKLOG,DATA-0052,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,64,False,,0.672,2025-02-22T16:16:00+00:00,SYNTHETIC
OUT-035461,INC-035461,EP-035461,KE-0089,QUEUE_BACKLOG,DATA-0059,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,419,False,,0.781,2025-02-22T22:28:00+00:00,SYNTHETIC
OUT-035462,INC-035462,EP-035462,KE-0089,QUEUE_BACKLOG,DATA-0066,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,8,False,,0.798,2025-02-22T16:06:00+00:00,SYNTHETIC
OUT-035463,INC-035463,EP-035463,KE-0089,QUEUE_BACKLOG,DATA-0073,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,186,False,,0.785,2025-02-22T19:09:00+00:00,SYNTHETIC
OUT-035464,INC-035464,EP-035464,KE-0089,QUEUE_BACKLOG,DATA-0080,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,180,False,,0.818,2025-02-22T19:20:00+00:00,SYNTHETIC
OUT-035465,INC-035465,EP-035465,KE-0089,QUEUE_BACKLOG,DATA-0087,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,173,False,,0.648,2025-02-22T19:30:00+00:00,SYNTHETIC
OUT-035466,INC-035466,EP-035466,KE-0089,QUEUE_BACKLOG,DATA-0094,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,563,False,,0.871,2025-02-23T02:17:00+00:00,SYNTHETIC
OUT-035467,INC-035467,EP-035467,KE-0089,QUEUE_BACKLOG,DATA-0101,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,40,False,,0.775,2025-02-22T17:51:00+00:00,SYNTHETIC
OUT-035468,INC-035468,EP-035468,KE-0089,QUEUE_BACKLOG,DATA-0108,SCALE_CONSUMERS,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2025-02-22T17:48:00+00:00,SYNTHETIC
OUT-035469,INC-035469,EP-035469,KE-0089,QUEUE_BACKLOG,DATA-0115,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,167,False,,0.702,2025-02-22T20:32:00+00:00,SYNTHETIC
OUT-035470,INC-035470,EP-035470,KE-0089,QUEUE_BACKLOG,DATA-0122,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,40,False,,0.9,2025-02-22T18:42:00+00:00,SYNTHETIC
OUT-035471,INC-035471,EP-035471,KE-0089,QUEUE_BACKLOG,DATA-0129,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,23,False,,0.764,2025-02-22T18:42:00+00:00,SYNTHETIC
OUT-035472,INC-035472,EP-035472,KE-0089,QUEUE_BACKLOG,DATA-0136,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,158,False,,0.836,2025-02-22T21:14:00+00:00,SYNTHETIC
OUT-035473,INC-035473,EP-035473,KE-0089,QUEUE_BACKLOG,DATA-0143,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,76,False,,0.919,2025-02-22T20:09:00+00:00,SYNTHETIC
OUT-035474,INC-035474,EP-035474,KE-0089,QUEUE_BACKLOG,DATA-0150,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,86,False,,0.8,2025-02-22T20:36:00+00:00,SYNTHETIC
OUT-035475,INC-035475,EP-035475,KE-0089,QUEUE_BACKLOG,DATA-0157,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,143,False,,0.446,2025-02-22T21:50:00+00:00,SYNTHETIC
OUT-035476,INC-035476,EP-035476,KE-0089,QUEUE_BACKLOG,DATA-0004,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,152,False,,0.756,2025-02-22T22:16:00+00:00,SYNTHETIC
OUT-035477,INC-035477,EP-035477,KE-0089,QUEUE_BACKLOG,DATA-0011,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,32,False,,0.48,2025-02-22T20:33:00+00:00,SYNTHETIC
OUT-035478,INC-035478,EP-035478,KE-0089,QUEUE_BACKLOG,DATA-0018,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,173,False,,0.427,2025-02-22T23:11:00+00:00,SYNTHETIC
OUT-035479,INC-035479,EP-035479,KE-0089,QUEUE_BACKLOG,DATA-0025,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,89,False,,0.514,2025-02-22T22:04:00+00:00,SYNTHETIC
OUT-035480,INC-035480,EP-035480,KE-0089,QUEUE_BACKLOG,DATA-0032,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,71,False,,0.898,2025-02-22T22:03:00+00:00,SYNTHETIC
OUT-035481,INC-035481,EP-035481,KE-0089,QUEUE_BACKLOG,DATA-0039,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,27,False,,0.803,2025-02-22T21:36:00+00:00,SYNTHETIC
OUT-035482,INC-035482,EP-035482,KE-0089,QUEUE_BACKLOG,DATA-0046,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,531,False,,0.529,2025-02-23T06:17:00+00:00,SYNTHETIC
OUT-035483,INC-035483,EP-035483,KE-0089,QUEUE_BACKLOG,DATA-0053,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,RESOLVED,45,True,,0.893,2025-02-22T22:28:00+00:00,SYNTHETIC
OUT-035484,INC-035484,EP-035484,KE-0089,QUEUE_BACKLOG,DATA-0060,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,122,False,,0.794,2025-02-23T00:02:00+00:00,SYNTHETIC
OUT-035485,INC-035485,EP-035485,KE-0089,QUEUE_BACKLOG,DATA-0067,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,172,False,,0.704,2025-02-23T01:09:00+00:00,SYNTHETIC
OUT-035486,INC-035486,EP-035486,KE-0089,QUEUE_BACKLOG,DATA-0074,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,50,False,,0.438,2025-02-22T23:24:00+00:00,SYNTHETIC
OUT-035487,INC-035487,EP-035487,KE-0089,QUEUE_BACKLOG,DATA-0081,SCALE_CONSUMERS,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2025-02-22T23:11:00+00:00,SYNTHETIC
OUT-035488,INC-035488,EP-035488,KE-0089,QUEUE_BACKLOG,DATA-0088,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,155,False,,0.528,2025-02-23T01:43:00+00:00,SYNTHETIC
OUT-035489,INC-035489,EP-035489,KE-0089,QUEUE_BACKLOG,DATA-0095,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,94,False,,0.593,2025-02-23T00:59:00+00:00,SYNTHETIC
OUT-035490,INC-035490,EP-035490,KE-0089,QUEUE_BACKLOG,DATA-0102,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,487,False,,0.651,2025-02-23T07:49:00+00:00,SYNTHETIC
OUT-035491,INC-035491,EP-035491,KE-0089,QUEUE_BACKLOG,DATA-0109,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,126,False,,0.556,2025-02-23T02:05:00+00:00,SYNTHETIC
OUT-035492,INC-035492,EP-035492,KE-0089,QUEUE_BACKLOG,DATA-0116,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,47,False,,0.378,2025-02-23T01:03:00+00:00,SYNTHETIC
OUT-035493,INC-035493,EP-035493,KE-0089,QUEUE_BACKLOG,DATA-0123,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,481,False,,0.655,2025-02-23T08:34:00+00:00,SYNTHETIC
OUT-035494,INC-035494,EP-035494,KE-0089,QUEUE_BACKLOG,DATA-0130,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,114,False,,0.626,2025-02-23T02:44:00+00:00,SYNTHETIC
OUT-035495,INC-035495,EP-035495,KE-0089,QUEUE_BACKLOG,DATA-0137,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,66,True,,0.734,2025-02-23T02:13:00+00:00,SYNTHETIC
OUT-035496,INC-035496,EP-035496,KE-0089,QUEUE_BACKLOG,DATA-0144,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,465,False,,0.884,2025-02-23T09:09:00+00:00,SYNTHETIC
OUT-035497,INC-035497,EP-035497,KE-0089,QUEUE_BACKLOG,DATA-0151,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,RESOLVED,53,False,,0.887,2025-02-23T02:34:00+00:00,SYNTHETIC
OUT-035498,INC-035498,EP-035498,KE-0089,QUEUE_BACKLOG,DATA-0158,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,RESOLVED,43,False,,0.757,2025-02-23T02:41:00+00:00,SYNTHETIC
OUT-035499,INC-035499,EP-035499,KE-0089,QUEUE_BACKLOG,DATA-0005,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,60,False,,0.442,2025-02-23T03:15:00+00:00,SYNTHETIC
OUT-035500,INC-035500,EP-035500,KE-0089,QUEUE_BACKLOG,DATA-0012,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,75,False,,0.687,2025-02-23T03:47:00+00:00,SYNTHETIC
OUT-035501,INC-035501,EP-035501,KE-0089,QUEUE_BACKLOG,DATA-0019,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,33,True,,0.633,2025-02-23T03:22:00+00:00,SYNTHETIC
OUT-035502,INC-035502,EP-035502,KE-0089,QUEUE_BACKLOG,DATA-0026,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,23,False,,0.713,2025-02-23T03:29:00+00:00,SYNTHETIC
OUT-035503,INC-035503,EP-035503,KE-0089,QUEUE_BACKLOG,DATA-0033,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,46,False,,0.812,2025-02-23T04:09:00+00:00,SYNTHETIC
OUT-035504,INC-035504,EP-035504,KE-0089,QUEUE_BACKLOG,DATA-0040,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,309,False,,0.623,2025-02-23T08:49:00+00:00,SYNTHETIC
OUT-035505,INC-035505,EP-035505,KE-0089,QUEUE_BACKLOG,DATA-0047,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,18,False,,0.716,2025-02-23T04:17:00+00:00,SYNTHETIC
OUT-035506,INC-035506,EP-035506,KE-0089,QUEUE_BACKLOG,DATA-0054,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,118,True,,0.484,2025-02-23T06:12:00+00:00,SYNTHETIC
OUT-035507,INC-035507,EP-035507,KE-0089,QUEUE_BACKLOG,DATA-0061,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,44,False,,0.508,2025-02-23T05:15:00+00:00,SYNTHETIC
OUT-035508,INC-035508,EP-035508,KE-0089,QUEUE_BACKLOG,DATA-0068,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,98,False,,0.933,2025-02-23T06:26:00+00:00,SYNTHETIC
OUT-035509,INC-035509,EP-035509,KE-0089,QUEUE_BACKLOG,DATA-0075,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,467,False,,0.381,2025-02-23T12:52:00+00:00,SYNTHETIC
OUT-035510,INC-035510,EP-035510,KE-0089,QUEUE_BACKLOG,DATA-0082,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,324,False,,0.908,2025-02-23T10:46:00+00:00,SYNTHETIC
OUT-035511,INC-035511,EP-035511,KE-0089,QUEUE_BACKLOG,DATA-0089,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,83,False,,0.438,2025-02-23T07:02:00+00:00,SYNTHETIC
OUT-035512,INC-035512,EP-035512,KE-0089,QUEUE_BACKLOG,DATA-0096,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,139,False,,0.366,2025-02-23T08:15:00+00:00,SYNTHETIC
OUT-035513,INC-035513,EP-035513,KE-0089,QUEUE_BACKLOG,DATA-0103,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,12,True,,0.67,2025-02-23T06:33:00+00:00,SYNTHETIC
OUT-035514,INC-035514,EP-035514,KE-0089,QUEUE_BACKLOG,DATA-0110,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,150,False,,0.912,2025-02-23T09:00:00+00:00,SYNTHETIC
OUT-035515,INC-035515,EP-035515,KE-0089,QUEUE_BACKLOG,DATA-0117,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,154,True,,0.459,2025-02-23T09:21:00+00:00,SYNTHETIC
OUT-035516,INC-035516,EP-035516,KE-0089,QUEUE_BACKLOG,DATA-0124,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,162,False,,0.632,2025-02-23T09:46:00+00:00,SYNTHETIC
OUT-035517,INC-035517,EP-035517,KE-0089,QUEUE_BACKLOG,DATA-0131,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,40,False,,0.661,2025-02-23T08:01:00+00:00,SYNTHETIC
OUT-035518,INC-035518,EP-035518,KE-0089,QUEUE_BACKLOG,DATA-0138,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,33,False,,0.666,2025-02-23T08:11:00+00:00,SYNTHETIC
OUT-035519,INC-035519,EP-035519,KE-0089,QUEUE_BACKLOG,DATA-0145,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,179,False,,0.709,2025-02-23T10:54:00+00:00,SYNTHETIC
OUT-035520,INC-035520,EP-035520,KE-0089,QUEUE_BACKLOG,DATA-0152,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,112,False,,0.81,2025-02-23T10:04:00+00:00,SYNTHETIC
OUT-035521,INC-035521,EP-035521,KE-0089,QUEUE_BACKLOG,DATA-0159,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,89,False,,0.493,2025-02-23T09:58:00+00:00,SYNTHETIC
OUT-035522,INC-035522,EP-035522,KE-0089,QUEUE_BACKLOG,DATA-0006,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,172,False,,0.904,2025-02-23T11:38:00+00:00,SYNTHETIC
OUT-035523,INC-035523,EP-035523,KE-0089,QUEUE_BACKLOG,DATA-0013,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,41,False,,0.921,2025-02-23T09:44:00+00:00,SYNTHETIC
OUT-035524,INC-035524,EP-035524,KE-0089,QUEUE_BACKLOG,DATA-0020,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,121,False,,0.744,2025-02-23T11:21:00+00:00,SYNTHETIC
OUT-035525,INC-035525,EP-035525,KE-0089,QUEUE_BACKLOG,DATA-0027,SCALE_CONSUMERS,APPROVED,CHANGED_REMEDIATION,SCALE_CONSUMERS,RESOLVED,187,True,,0.908,2025-02-23T12:44:00+00:00,SYNTHETIC
OUT-035526,INC-035526,EP-035526,KE-0089,QUEUE_BACKLOG,DATA-0034,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,29,False,,0.627,2025-02-23T10:23:00+00:00,SYNTHETIC
OUT-035527,INC-035527,EP-035527,KE-0089,QUEUE_BACKLOG,DATA-0041,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,57,False,,0.384,2025-02-23T11:08:00+00:00,SYNTHETIC
OUT-035528,INC-035528,EP-035528,KE-0089,QUEUE_BACKLOG,DATA-0048,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,NOT_RESOLVED,327,False,,0.362,2025-02-23T15:55:00+00:00,SYNTHETIC
OUT-035529,INC-035529,EP-035529,KE-0089,QUEUE_BACKLOG,DATA-0055,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,158,False,,0.882,2025-02-23T13:23:00+00:00,SYNTHETIC
OUT-035530,INC-035530,EP-035530,KE-0089,QUEUE_BACKLOG,DATA-0062,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,RESOLVED,134,False,,0.872,2025-02-23T13:16:00+00:00,SYNTHETIC
OUT-035531,INC-035531,EP-035531,KE-0089,QUEUE_BACKLOG,DATA-0069,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,119,False,,0.821,2025-02-23T13:18:00+00:00,SYNTHETIC
OUT-035532,INC-035532,EP-035532,KE-0089,QUEUE_BACKLOG,DATA-0076,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,201,False,,0.783,2025-02-23T14:57:00+00:00,SYNTHETIC
OUT-035533,INC-035533,EP-035533,KE-0089,QUEUE_BACKLOG,DATA-0083,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,337,False,,0.395,2025-02-23T17:30:00+00:00,SYNTHETIC
OUT-035534,INC-035534,EP-035534,KE-0089,QUEUE_BACKLOG,DATA-0090,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,66,False,,0.631,2025-02-23T13:16:00+00:00,SYNTHETIC
OUT-035535,INC-035535,EP-035535,KE-0089,QUEUE_BACKLOG,DATA-0097,SCALE_CONSUMERS,APPROVED,,SCALE_CONSUMERS,RESOLVED,169,False,,0.587,2025-02-23T15:16:00+00:00,SYNTHETIC
OUT-035536,INC-035536,EP-035536,KE-0089,QUEUE_BACKLOG,DATA-0104,PURGE_QUEUE,APPROVED,,PURGE_QUEUE,NOT_RESOLVED,121,False,,0.371,2025-02-23T14:45:00+00:00,SYNTHETIC
