observation_id,episode_id,entity_id,metric_id,breach_direction,observed_at,severity,value_band,data_classification
OBS-047639,EP-047639,SVC-0295,request_latency_ms,UP,2025-07-16T09:46:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047640,EP-047640,SVC-0002,connection_failure_rate,UP,2025-07-16T10:03:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047641,EP-047641,SVC-0009,connection_failure_rate,UP,2025-07-16T10:20:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047642,EP-047642,SVC-0016,connection_failure_rate,UP,2025-07-16T10:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047643,EP-047643,SVC-0023,connection_failure_rate,UP,2025-07-16T10:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047644,EP-047644,SVC-0030,connection_failure_rate,UP,2025-07-16T11:11:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047645,EP-047645,SVC-0037,queue_depth,UP,2025-07-16T11:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047646,EP-047646,SVC-0044,service_error_rate,UP,2025-07-16T11:45:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047647,EP-047647,SVC-0051,authentication_failure_rate,UP,2025-07-16T12:02:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047648,EP-047648,SVC-0058,request_timeout_rate,UP,2025-07-16T12:19:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047649,EP-047649,SVC-0065,authentication_failure_rate,UP,2025-07-16T12:36:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047650,EP-047650,SVC-0072,request_latency_ms,UP,2025-07-16T12:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047651,EP-047651,SVC-0079,authentication_failure_rate,UP,2025-07-16T13:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047652,EP-047652,SVC-0086,authentication_failure_rate,UP,2025-07-16T13:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047653,EP-047653,SVC-0093,connection_failure_rate,UP,2025-07-16T13:44:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047654,EP-047654,SVC-0100,transaction_failure_rate,UP,2025-07-16T14:01:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047655,EP-047655,SVC-0107,service_error_rate,UP,2025-07-16T14:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047656,EP-047656,SVC-0114,transaction_failure_rate,UP,2025-07-16T14:35:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047657,EP-047657,SVC-0121,transaction_failure_rate,UP,2025-07-16T14:52:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047658,EP-047658,SVC-0128,queue_depth,UP,2025-07-16T15:09:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047659,EP-047659,SVC-0135,queue_depth,UP,2025-07-16T15:26:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047660,EP-047660,SVC-0142,authentication_failure_rate,UP,2025-07-16T15:43:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047661,EP-047661,SVC-0149,request_timeout_rate,UP,2025-07-16T16:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047662,EP-047662,SVC-0156,request_timeout_rate,UP,2025-07-16T16:17:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047663,EP-047663,SVC-0163,queue_depth,UP,2025-07-16T16:34:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047664,EP-047664,SVC-0170,request_timeout_rate,UP,2025-07-16T16:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047665,EP-047665,SVC-0177,request_timeout_rate,UP,2025-07-16T17:08:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047666,EP-047666,SVC-0184,request_timeout_rate,UP,2025-07-16T17:25:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047667,EP-047667,SVC-0191,connection_failure_rate,UP,2025-07-16T17:42:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047668,EP-047668,SVC-0198,request_timeout_rate,UP,2025-07-16T17:59:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047669,EP-047669,SVC-0005,request_timeout_rate,UP,2025-07-16T18:16:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047670,EP-047670,SVC-0012,service_error_rate,UP,2025-07-16T18:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047671,EP-047671,SVC-0019,authentication_failure_rate,UP,2025-07-16T18:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047672,EP-047672,SVC-0026,transaction_failure_rate,UP,2025-07-16T19:07:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047673,EP-047673,SVC-0033,authentication_failure_rate,UP,2025-07-16T19:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047674,EP-047674,SVC-0040,request_latency_ms,UP,2025-07-16T19:41:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047675,EP-047675,SVC-0047,transaction_failure_rate,UP,2025-07-16T19:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047676,EP-047676,SVC-0054,request_latency_ms,UP,2025-07-16T20:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047677,EP-047677,SVC-0061,request_latency_ms,UP,2025-07-16T20:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047678,EP-047678,SVC-0068,service_error_rate,UP,2025-07-16T20:49:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047679,EP-047679,SVC-0075,connection_failure_rate,UP,2025-07-16T21:06:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047680,EP-047680,SVC-0082,service_error_rate,UP,2025-07-16T21:23:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047681,EP-047681,SVC-0089,connection_failure_rate,UP,2025-07-16T21:40:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047682,EP-047682,SVC-0096,transaction_failure_rate,UP,2025-07-16T21:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047683,EP-047683,SVC-0103,transaction_failure_rate,UP,2025-07-16T22:14:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047684,EP-047684,SVC-0110,request_timeout_rate,UP,2025-07-16T22:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047685,EP-047685,SVC-0117,authentication_failure_rate,UP,2025-07-16T22:48:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047686,EP-047686,SVC-0124,service_error_rate,UP,2025-07-16T23:05:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047687,EP-047687,SVC-0131,authentication_failure_rate,UP,2025-07-16T23:22:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047688,EP-047688,SVC-0138,connection_failure_rate,UP,2025-07-16T23:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047689,EP-047689,SVC-0145,connection_failure_rate,UP,2025-07-16T23:56:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047690,EP-047690,SVC-0152,service_error_rate,UP,2025-07-17T00:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047691,EP-047691,SVC-0159,service_error_rate,UP,2025-07-17T00:30:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047692,EP-047692,SVC-0166,connection_failure_rate,UP,2025-07-17T00:47:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047693,EP-047693,SVC-0173,request_timeout_rate,UP,2025-07-17T01:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047694,EP-047694,SVC-0180,transaction_failure_rate,UP,2025-07-17T01:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047695,EP-047695,SVC-0187,request_latency_ms,UP,2025-07-17T01:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047696,EP-047696,SVC-0194,transaction_failure_rate,UP,2025-07-17T01:55:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047697,EP-047697,SVC-0201,request_latency_ms,UP,2025-07-17T02:12:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047698,EP-047698,SVC-0208,request_latency_ms,UP,2025-07-17T02:29:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047699,EP-047699,SVC-0215,request_latency_ms,UP,2025-07-17T02:46:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047700,EP-047700,SVC-0222,transaction_failure_rate,UP,2025-07-17T03:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047701,EP-047701,SVC-0229,request_timeout_rate,UP,2025-07-17T03:20:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047702,EP-047702,SVC-0236,request_latency_ms,UP,2025-07-17T03:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047703,EP-047703,SVC-0243,request_timeout_rate,UP,2025-07-17T03:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047704,EP-047704,SVC-0250,transaction_failure_rate,UP,2025-07-17T04:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047705,EP-047705,SVC-0257,connection_failure_rate,UP,2025-07-17T04:28:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047706,EP-047706,SVC-0264,queue_depth,UP,2025-07-17T04:45:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047707,EP-047707,SVC-0271,request_latency_ms,UP,2025-07-17T05:02:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047708,EP-047708,SVC-0278,queue_depth,UP,2025-07-17T05:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047709,EP-047709,SVC-0285,queue_depth,UP,2025-07-17T05:36:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047710,EP-047710,SVC-0292,queue_depth,UP,2025-07-17T05:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047711,EP-047711,SVC-0299,queue_depth,UP,2025-07-17T06:10:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047712,EP-047712,SVC-0006,request_timeout_rate,UP,2025-07-17T06:27:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047713,EP-047713,SVC-0013,connection_failure_rate,UP,2025-07-17T06:44:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047714,EP-047714,SVC-0020,authentication_failure_rate,UP,2025-07-17T07:01:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047715,EP-047715,SVC-0027,request_timeout_rate,UP,2025-07-17T07:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047716,EP-047716,SVC-0034,authentication_failure_rate,UP,2025-07-17T07:35:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047717,EP-047717,SVC-0041,request_latency_ms,UP,2025-07-17T07:52:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047718,EP-047718,SVC-0048,authentication_failure_rate,UP,2025-07-17T08:09:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047719,EP-047719,SVC-0055,service_error_rate,UP,2025-07-17T08:26:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047720,EP-047720,SVC-0062,transaction_failure_rate,UP,2025-07-17T08:43:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047721,EP-047721,SVC-0069,service_error_rate,UP,2025-07-17T09:00:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047722,EP-047722,SVC-0076,service_error_rate,UP,2025-07-17T09:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047723,EP-047723,SVC-0083,request_latency_ms,UP,2025-07-17T09:34:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047724,EP-047724,SVC-0090,transaction_failure_rate,UP,2025-07-17T09:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047725,EP-047725,SVC-0097,transaction_failure_rate,UP,2025-07-17T10:08:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047726,EP-047726,SVC-0104,request_latency_ms,UP,2025-07-17T10:25:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047727,EP-047727,SVC-0111,service_error_rate,UP,2025-07-17T10:42:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047728,EP-047728,SVC-0118,queue_depth,UP,2025-07-17T10:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047729,EP-047729,SVC-0125,request_latency_ms,UP,2025-07-17T11:16:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047730,EP-047730,SVC-0132,request_timeout_rate,UP,2025-07-17T11:33:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047731,EP-047731,SVC-0139,queue_depth,UP,2025-07-17T11:50:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047732,EP-047732,SVC-0146,queue_depth,UP,2025-07-17T12:07:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047733,EP-047733,SVC-0153,queue_depth,UP,2025-07-17T12:24:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047734,EP-047734,SVC-0160,queue_depth,UP,2025-07-17T12:41:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047735,EP-047735,SVC-0167,request_latency_ms,UP,2025-07-17T12:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047736,EP-047736,SVC-0174,authentication_failure_rate,UP,2025-07-17T13:15:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047737,EP-047737,SVC-0181,authentication_failure_rate,UP,2025-07-17T13:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047738,EP-047738,SVC-0188,request_timeout_rate,UP,2025-07-17T13:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047739,EP-047739,SVC-0195,connection_failure_rate,UP,2025-07-17T14:06:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047740,EP-047740,SVC-0002,authentication_failure_rate,UP,2025-07-17T14:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047741,EP-047741,SVC-0009,request_timeout_rate,UP,2025-07-17T14:40:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047742,EP-047742,SVC-0016,authentication_failure_rate,UP,2025-07-17T14:57:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047743,EP-047743,SVC-0023,service_error_rate,UP,2025-07-17T15:14:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047744,EP-047744,SVC-0030,connection_failure_rate,UP,2025-07-17T15:31:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047745,EP-047745,SVC-0037,request_latency_ms,UP,2025-07-17T15:48:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047746,EP-047746,SVC-0044,connection_failure_rate,UP,2025-07-17T16:05:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047747,EP-047747,SVC-0051,service_error_rate,UP,2025-07-17T16:22:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047748,EP-047748,SVC-0058,queue_depth,UP,2025-07-17T16:39:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047749,EP-047749,SVC-0065,service_error_rate,UP,2025-07-17T16:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047750,EP-047750,SVC-0072,request_timeout_rate,UP,2025-07-17T17:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047751,EP-047751,SVC-0079,connection_failure_rate,UP,2025-07-17T17:30:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047752,EP-047752,SVC-0086,queue_depth,UP,2025-07-17T17:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047753,EP-047753,SVC-0093,connection_failure_rate,UP,2025-07-17T18:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047754,EP-047754,SVC-0100,service_error_rate,UP,2025-07-17T18:21:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047755,EP-047755,SVC-0107,service_error_rate,UP,2025-07-17T18:38:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047756,EP-047756,SVC-0114,request_latency_ms,UP,2025-07-17T18:55:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047757,EP-047757,SVC-0121,request_latency_ms,UP,2025-07-17T19:12:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047758,EP-047758,SVC-0128,request_timeout_rate,UP,2025-07-17T19:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047759,EP-047759,SVC-0135,request_timeout_rate,UP,2025-07-17T19:46:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047760,EP-047760,SVC-0142,request_latency_ms,UP,2025-07-17T20:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047761,EP-047761,SVC-0149,request_latency_ms,UP,2025-07-17T20:20:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047762,EP-047762,SVC-0156,transaction_failure_rate,UP,2025-07-17T20:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047763,EP-047763,SVC-0163,authentication_failure_rate,UP,2025-07-17T20:54:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047764,EP-047764,SVC-0170,service_error_rate,UP,2025-07-17T21:11:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047765,EP-047765,SVC-0177,request_latency_ms,UP,2025-07-17T21:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047766,EP-047766,SVC-0184,transaction_failure_rate,UP,2025-07-17T21:45:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047767,EP-047767,SVC-0191,queue_depth,UP,2025-07-17T22:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047768,EP-047768,SVC-0198,connection_failure_rate,UP,2025-07-17T22:19:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047769,EP-047769,SVC-0205,request_timeout_rate,UP,2025-07-17T22:36:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047770,EP-047770,SVC-0212,request_latency_ms,UP,2025-07-17T22:53:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047771,EP-047771,SVC-0219,service_error_rate,UP,2025-07-17T23:10:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047772,EP-047772,SVC-0226,connection_failure_rate,UP,2025-07-17T23:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047773,EP-047773,SVC-0233,queue_depth,UP,2025-07-17T23:44:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047774,EP-047774,SVC-0240,request_timeout_rate,UP,2025-07-18T00:01:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047775,EP-047775,SVC-0247,queue_depth,UP,2025-07-18T00:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047776,EP-047776,SVC-0254,connection_failure_rate,UP,2025-07-18T00:35:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047777,EP-047777,SVC-0261,request_latency_ms,UP,2025-07-18T00:52:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047778,EP-047778,SVC-0268,authentication_failure_rate,UP,2025-07-18T01:09:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047779,EP-047779,SVC-0275,queue_depth,UP,2025-07-18T01:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047780,EP-047780,SVC-0282,request_timeout_rate,UP,2025-07-18T01:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047781,EP-047781,SVC-0289,authentication_failure_rate,UP,2025-07-18T02:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047782,EP-047782,SVC-0296,connection_failure_rate,UP,2025-07-18T02:17:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047783,EP-047783,SVC-0003,transaction_failure_rate,UP,2025-07-18T02:34:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047784,EP-047784,SVC-0010,connection_failure_rate,UP,2025-07-18T02:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047785,EP-047785,SVC-0017,authentication_failure_rate,UP,2025-07-18T03:08:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047786,EP-047786,SVC-0024,connection_failure_rate,UP,2025-07-18T03:25:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047787,EP-047787,SVC-0031,connection_failure_rate,UP,2025-07-18T03:42:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047788,EP-047788,SVC-0038,authentication_failure_rate,UP,2025-07-18T03:59:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047789,EP-047789,SVC-0045,service_error_rate,UP,2025-07-18T04:16:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047790,EP-047790,SVC-0052,authentication_failure_rate,UP,2025-07-18T04:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047791,EP-047791,SVC-0059,transaction_failure_rate,UP,2025-07-18T04:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047792,EP-047792,SVC-0066,authentication_failure_rate,UP,2025-07-18T05:07:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047793,EP-047793,SVC-0073,request_latency_ms,UP,2025-07-18T05:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047794,EP-047794,SVC-0080,request_timeout_rate,UP,2025-07-18T05:41:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047795,EP-047795,SVC-0087,service_error_rate,UP,2025-07-18T05:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047796,EP-047796,SVC-0094,request_timeout_rate,UP,2025-07-18T06:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047797,EP-047797,SVC-0101,connection_failure_rate,UP,2025-07-18T06:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047798,EP-047798,SVC-0108,request_latency_ms,UP,2025-07-18T06:49:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047799,EP-047799,SVC-0115,connection_failure_rate,UP,2025-07-18T07:06:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047800,EP-047800,SVC-0122,request_timeout_rate,UP,2025-07-18T07:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047801,EP-047801,SVC-0129,request_latency_ms,UP,2025-07-18T07:40:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-047802,EP-047802,SVC-0136,request_latency_ms,UP,2025-07-18T07:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047803,EP-047803,SVC-0143,authentication_failure_rate,UP,2025-07-18T08:14:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047804,EP-047804,SVC-0150,connection_failure_rate,UP,2025-07-18T08:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047805,EP-047805,SVC-0157,authentication_failure_rate,UP,2025-07-18T08:48:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047806,EP-047806,SVC-0164,queue_depth,UP,2025-07-18T09:05:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047807,EP-047807,SVC-0171,authentication_failure_rate,UP,2025-07-18T09:22:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047808,EP-047808,SVC-0178,request_latency_ms,UP,2025-07-18T09:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047809,EP-047809,SVC-0185,request_timeout_rate,UP,2025-07-18T09:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047810,EP-047810,SVC-0192,request_latency_ms,UP,2025-07-18T10:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047811,EP-047811,SVC-0199,request_timeout_rate,UP,2025-07-18T10:30:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047812,EP-047812,SVC-0006,connection_failure_rate,UP,2025-07-18T10:47:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047813,EP-047813,SVC-0013,authentication_failure_rate,UP,2025-07-18T11:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047814,EP-047814,SVC-0020,connection_failure_rate,UP,2025-07-18T11:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047815,EP-047815,SVC-0027,transaction_failure_rate,UP,2025-07-18T11:38:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047816,EP-047816,SVC-0034,request_timeout_rate,UP,2025-07-18T11:55:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047817,EP-047817,SVC-0041,authentication_failure_rate,UP,2025-07-18T12:12:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047818,EP-047818,SVC-0048,request_timeout_rate,UP,2025-07-18T12:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047819,EP-047819,SVC-0055,queue_depth,UP,2025-07-18T12:46:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047820,EP-047820,SVC-0062,transaction_failure_rate,UP,2025-07-18T13:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047821,EP-047821,SVC-0069,connection_failure_rate,UP,2025-07-18T13:20:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047822,EP-047822,SVC-0076,authentication_failure_rate,UP,2025-07-18T13:37:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047823,EP-047823,SVC-0083,queue_depth,UP,2025-07-18T13:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047824,EP-047824,SVC-0090,transaction_failure_rate,UP,2025-07-18T14:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047825,EP-047825,SVC-0097,queue_depth,UP,2025-07-18T14:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047826,EP-047826,SVC-0104,request_latency_ms,UP,2025-07-18T14:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047827,EP-047827,SVC-0111,service_error_rate,UP,2025-07-18T15:02:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047828,EP-047828,SVC-0118,queue_depth,UP,2025-07-18T15:19:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047829,EP-047829,SVC-0125,transaction_failure_rate,UP,2025-07-18T15:36:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047830,EP-047830,SVC-0132,request_latency_ms,UP,2025-07-18T15:53:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047831,EP-047831,SVC-0139,connection_failure_rate,UP,2025-07-18T16:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047832,EP-047832,SVC-0044,service_error_rate,UP,2025-07-18T16:27:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-047833,EP-047833,SVC-0013,service_error_rate,UP,2025-07-18T16:44:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047834,EP-047834,SVC-0006,connection_failure_rate,UP,2025-07-18T17:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047835,EP-047835,SVC-0071,service_error_rate,UP,2025-07-18T17:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-047836,EP-047836,SVC-0032,authentication_failure_rate,UP,2025-07-18T17:35:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-047837,EP-047837,SVC-0085,authentication_failure_rate,UP,2025-07-18T17:52:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
