relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-011365,CLOUD-0329,CONNECTED_TO,INFRA-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011366,DATA-0116,REPLICATES_TO,DATA-0030,DISCOVERED,0.745,ACTIVE,SYNTHETIC
REL-011367,POL-0063,APPLIES_TO,COMP-0154,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011368,POL-0044,APPLIES_TO,SVC-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011369,TEAM-0112,SUPPORTS,SVC-0133,DISCOVERED,0.842,ACTIVE,SYNTHETIC
REL-011370,COMP-0281,DEPENDS_ON,COMP-0110,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011371,COMP-0252,DEPENDS_ON,DATA-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011372,SVC-0276,DEPENDS_ON,SVC-0175,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011373,SVC-0099,ROUTED_THROUGH,INFRA-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011374,SVC-0250,AUTHENTICATES_WITH,INFRA-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011375,SVC-0035,DEPENDS_ON,VENDOR-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011376,CLOUD-0325,CONNECTED_TO,INFRA-0125,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011377,DATA-0116,REPLICATES_TO,DATA-0023,DISCOVERED,0.694,ACTIVE,SYNTHETIC
REL-011378,POL-0033,APPLIES_TO,COMP-0147,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011379,POL-0039,APPLIES_TO,SVC-0120,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011380,TEAM-0047,SUPPORTS,SVC-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011381,COMP-0066,DEPENDS_ON,COMP-0431,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011382,COMP-0042,DEPENDS_ON,DATA-0046,DISCOVERED,0.656,ACTIVE,SYNTHETIC
REL-011383,SVC-0221,DEPENDS_ON,SVC-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011384,SVC-0074,AUTHENTICATES_WITH,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011385,CLOUD-0205,CONNECTED_TO,INFRA-0109,DISCOVERED,0.853,ACTIVE,SYNTHETIC
REL-011386,DATA-0021,REPLICATES_TO,DATA-0157,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011387,POL-0004,APPLIES_TO,COMP-0439,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011388,POL-0022,APPLIES_TO,SVC-0264,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011389,TEAM-0112,SUPPORTS,SVC-0191,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011390,COMP-0022,DEPENDS_ON,COMP-0459,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011391,COMP-0118,DEPENDS_ON,DATA-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011392,SVC-0023,DEPENDS_ON,SVC-0133,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011393,SVC-0017,ROUTED_THROUGH,INFRA-0055,DISCOVERED,0.935,ACTIVE,SYNTHETIC
REL-011394,SVC-0120,AUTHENTICATES_WITH,INFRA-0117,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011395,SVC-0088,DEPENDS_ON,VENDOR-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011396,CLOUD-0336,CONNECTED_TO,INFRA-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011397,DATA-0044,REPLICATES_TO,DATA-0032,DISCOVERED,0.91,ACTIVE,SYNTHETIC
REL-011398,POL-0060,APPLIES_TO,COMP-0129,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011399,POL-0028,APPLIES_TO,SVC-0041,DISCOVERED,0.689,ACTIVE,SYNTHETIC
REL-011400,TEAM-0003,SUPPORTS,SVC-0066,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011401,COMP-0460,DEPENDS_ON,COMP-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011402,COMP-0384,DEPENDS_ON,DATA-0147,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011403,SVC-0100,DEPENDS_ON,SVC-0260,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011404,SVC-0294,ROUTED_THROUGH,INFRA-0062,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011405,SVC-0158,AUTHENTICATES_WITH,INFRA-0016,DISCOVERED,0.823,ACTIVE,SYNTHETIC
REL-011406,SVC-0223,DEPENDS_ON,VENDOR-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011407,CLOUD-0130,CONNECTED_TO,INFRA-0104,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011408,DATA-0123,REPLICATES_TO,DATA-0095,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011409,POL-0067,APPLIES_TO,COMP-0493,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011410,POL-0058,APPLIES_TO,SVC-0098,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011411,TEAM-0118,SUPPORTS,SVC-0150,DISCOVERED,0.849,ACTIVE,SYNTHETIC
REL-011412,COMP-0170,DEPENDS_ON,COMP-0350,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011413,COMP-0281,DEPENDS_ON,DATA-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011414,SVC-0164,DEPENDS_ON,SVC-0189,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011415,SVC-0007,ROUTED_THROUGH,INFRA-0030,DISCOVERED,0.672,ACTIVE,SYNTHETIC
REL-011416,SVC-0064,DEPENDS_ON,VENDOR-0030,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-011417,CLOUD-0028,CONNECTED_TO,INFRA-0124,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011418,DATA-0039,REPLICATES_TO,DATA-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011419,POL-0055,APPLIES_TO,COMP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011420,POL-0045,APPLIES_TO,SVC-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011421,TEAM-0004,SUPPORTS,SVC-0158,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011422,COMP-0235,DEPENDS_ON,COMP-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011423,COMP-0322,DEPENDS_ON,DATA-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011424,SVC-0226,DEPENDS_ON,SVC-0095,DISCOVERED,0.716,ACTIVE,SYNTHETIC
REL-011425,SVC-0225,ROUTED_THROUGH,INFRA-0120,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011426,SVC-0232,AUTHENTICATES_WITH,INFRA-0050,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011427,SVC-0198,DEPENDS_ON,VENDOR-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011428,CLOUD-0209,CONNECTED_TO,INFRA-0082,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011429,DATA-0133,REPLICATES_TO,DATA-0086,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011430,POL-0032,APPLIES_TO,COMP-0376,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011431,POL-0055,APPLIES_TO,SVC-0213,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011432,TEAM-0086,SUPPORTS,SVC-0118,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011433,COMP-0362,DEPENDS_ON,COMP-0441,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011434,COMP-0107,DEPENDS_ON,DATA-0129,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011435,SVC-0295,DEPENDS_ON,SVC-0138,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011436,SVC-0182,ROUTED_THROUGH,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011437,SVC-0069,AUTHENTICATES_WITH,INFRA-0130,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011438,SVC-0226,DEPENDS_ON,VENDOR-0032,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011439,CLOUD-0221,CONNECTED_TO,INFRA-0116,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011440,DATA-0074,REPLICATES_TO,DATA-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011441,POL-0034,APPLIES_TO,COMP-0302,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011442,POL-0001,APPLIES_TO,SVC-0137,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011443,TEAM-0083,SUPPORTS,SVC-0172,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011444,COMP-0226,DEPENDS_ON,COMP-0265,DISCOVERED,0.82,ACTIVE,SYNTHETIC
REL-011445,COMP-0045,DEPENDS_ON,DATA-0146,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011446,SVC-0098,DEPENDS_ON,SVC-0212,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011447,SVC-0272,ROUTED_THROUGH,INFRA-0099,DISCOVERED,0.929,ACTIVE,SYNTHETIC
REL-011448,SVC-0300,AUTHENTICATES_WITH,INFRA-0052,DISCOVERED,0.836,ACTIVE,SYNTHETIC
REL-011449,CLOUD-0019,CONNECTED_TO,INFRA-0122,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011450,DATA-0035,REPLICATES_TO,DATA-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011451,POL-0056,APPLIES_TO,COMP-0341,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011452,POL-0006,APPLIES_TO,SVC-0135,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011453,TEAM-0072,SUPPORTS,SVC-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011454,COMP-0245,DEPENDS_ON,COMP-0383,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011455,COMP-0480,DEPENDS_ON,DATA-0144,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011456,SVC-0193,DEPENDS_ON,SVC-0155,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011457,SVC-0070,ROUTED_THROUGH,INFRA-0140,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011458,SVC-0247,AUTHENTICATES_WITH,INFRA-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011459,SVC-0104,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011460,CLOUD-0255,CONNECTED_TO,INFRA-0018,DISCOVERED,0.84,ACTIVE,SYNTHETIC
REL-011461,DATA-0021,REPLICATES_TO,DATA-0116,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011462,POL-0056,APPLIES_TO,COMP-0108,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011463,POL-0050,APPLIES_TO,SVC-0261,DISCOVERED,0.858,ACTIVE,SYNTHETIC
REL-011464,TEAM-0095,SUPPORTS,SVC-0128,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011465,COMP-0063,DEPENDS_ON,COMP-0236,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011466,COMP-0113,DEPENDS_ON,DATA-0043,DISCOVERED,0.69,ACTIVE,SYNTHETIC
REL-011467,SVC-0291,DEPENDS_ON,SVC-0286,DISCOVERED,0.935,ACTIVE,SYNTHETIC
REL-011468,SVC-0165,ROUTED_THROUGH,INFRA-0003,DISCOVERED,0.924,ACTIVE,SYNTHETIC
REL-011469,SVC-0143,AUTHENTICATES_WITH,INFRA-0107,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011470,CLOUD-0075,CONNECTED_TO,INFRA-0099,DISCOVERED,0.719,ACTIVE,SYNTHETIC
REL-011471,DATA-0006,REPLICATES_TO,DATA-0119,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011472,POL-0011,APPLIES_TO,COMP-0197,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011473,POL-0067,APPLIES_TO,SVC-0134,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011474,TEAM-0052,SUPPORTS,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011475,COMP-0500,DEPENDS_ON,COMP-0480,DISCOVERED,0.724,ACTIVE,SYNTHETIC
REL-011476,COMP-0098,DEPENDS_ON,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011477,SVC-0192,DEPENDS_ON,SVC-0052,DISCOVERED,0.678,ACTIVE,SYNTHETIC
REL-011478,SVC-0291,ROUTED_THROUGH,INFRA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011479,SVC-0294,AUTHENTICATES_WITH,INFRA-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011480,SVC-0143,DEPENDS_ON,VENDOR-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011481,CLOUD-0153,CONNECTED_TO,INFRA-0133,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011482,DATA-0067,REPLICATES_TO,DATA-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011483,POL-0061,APPLIES_TO,COMP-0002,DISCOVERED,0.877,ACTIVE,SYNTHETIC
REL-011484,POL-0070,APPLIES_TO,SVC-0046,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011485,TEAM-0033,SUPPORTS,SVC-0257,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011486,COMP-0487,DEPENDS_ON,COMP-0483,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011487,COMP-0126,DEPENDS_ON,DATA-0128,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011488,SVC-0139,DEPENDS_ON,SVC-0120,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011489,SVC-0075,ROUTED_THROUGH,INFRA-0103,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011490,SVC-0143,AUTHENTICATES_WITH,INFRA-0068,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011491,SVC-0249,DEPENDS_ON,VENDOR-0055,DISCOVERED,0.852,ACTIVE,SYNTHETIC
REL-011492,CLOUD-0289,CONNECTED_TO,INFRA-0072,DISCOVERED,0.698,ACTIVE,SYNTHETIC
REL-011493,DATA-0032,REPLICATES_TO,DATA-0005,DISCOVERED,0.697,ACTIVE,SYNTHETIC
REL-011494,POL-0051,APPLIES_TO,COMP-0456,DISCOVERED,0.804,ACTIVE,SYNTHETIC
REL-011495,POL-0032,APPLIES_TO,SVC-0292,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011496,TEAM-0034,SUPPORTS,SVC-0292,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011497,COMP-0084,DEPENDS_ON,COMP-0132,DISCOVERED,0.88,ACTIVE,SYNTHETIC
REL-011498,COMP-0381,DEPENDS_ON,DATA-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011499,SVC-0104,DEPENDS_ON,SVC-0282,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011500,SVC-0067,ROUTED_THROUGH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011501,SVC-0258,AUTHENTICATES_WITH,INFRA-0006,DISCOVERED,0.866,ACTIVE,SYNTHETIC
REL-011502,SVC-0142,DEPENDS_ON,VENDOR-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011503,CLOUD-0011,CONNECTED_TO,INFRA-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011504,POL-0050,APPLIES_TO,COMP-0406,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011505,POL-0032,APPLIES_TO,SVC-0026,DISCOVERED,0.919,ACTIVE,SYNTHETIC
REL-011506,TEAM-0099,SUPPORTS,SVC-0022,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011507,COMP-0348,DEPENDS_ON,COMP-0086,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011508,COMP-0480,DEPENDS_ON,DATA-0157,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011509,SVC-0032,DEPENDS_ON,SVC-0211,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011510,SVC-0091,ROUTED_THROUGH,INFRA-0092,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011511,SVC-0150,AUTHENTICATES_WITH,INFRA-0139,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011512,SVC-0068,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011513,CLOUD-0259,CONNECTED_TO,INFRA-0080,DISCOVERED,0.734,ACTIVE,SYNTHETIC
REL-011514,POL-0033,APPLIES_TO,COMP-0478,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011515,POL-0020,APPLIES_TO,SVC-0176,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011516,TEAM-0078,SUPPORTS,SVC-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011517,COMP-0243,DEPENDS_ON,COMP-0497,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011518,COMP-0118,DEPENDS_ON,DATA-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011519,SVC-0236,DEPENDS_ON,SVC-0067,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011520,SVC-0067,ROUTED_THROUGH,INFRA-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011521,SVC-0074,AUTHENTICATES_WITH,INFRA-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011522,SVC-0185,DEPENDS_ON,VENDOR-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011523,CLOUD-0290,CONNECTED_TO,INFRA-0126,DISCOVERED,0.921,ACTIVE,SYNTHETIC
REL-011524,DATA-0030,REPLICATES_TO,DATA-0141,DISCOVERED,0.839,ACTIVE,SYNTHETIC
REL-011525,POL-0022,APPLIES_TO,COMP-0262,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011526,POL-0011,APPLIES_TO,SVC-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011527,TEAM-0051,SUPPORTS,SVC-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011528,COMP-0418,DEPENDS_ON,COMP-0429,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011529,COMP-0440,DEPENDS_ON,DATA-0124,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011530,SVC-0082,DEPENDS_ON,SVC-0161,DISCOVERED,0.767,ACTIVE,SYNTHETIC
REL-011531,SVC-0157,ROUTED_THROUGH,INFRA-0116,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011532,SVC-0105,AUTHENTICATES_WITH,INFRA-0091,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011533,SVC-0177,DEPENDS_ON,VENDOR-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011534,CLOUD-0308,CONNECTED_TO,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011535,POL-0046,APPLIES_TO,COMP-0180,DISCOVERED,0.88,ACTIVE,SYNTHETIC
REL-011536,POL-0036,APPLIES_TO,SVC-0244,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011537,TEAM-0094,SUPPORTS,SVC-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011538,COMP-0251,DEPENDS_ON,COMP-0405,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011539,COMP-0048,DEPENDS_ON,DATA-0065,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011540,SVC-0083,DEPENDS_ON,SVC-0148,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011541,SVC-0242,ROUTED_THROUGH,INFRA-0122,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011542,SVC-0197,AUTHENTICATES_WITH,INFRA-0080,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011543,SVC-0058,DEPENDS_ON,VENDOR-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011544,CLOUD-0251,CONNECTED_TO,INFRA-0127,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011545,DATA-0012,REPLICATES_TO,DATA-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011546,POL-0046,APPLIES_TO,COMP-0224,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011547,POL-0053,APPLIES_TO,SVC-0236,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011548,TEAM-0020,SUPPORTS,SVC-0158,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011549,COMP-0297,DEPENDS_ON,COMP-0389,DISCOVERED,0.94,ACTIVE,SYNTHETIC
REL-011550,COMP-0403,DEPENDS_ON,DATA-0139,DISCOVERED,0.931,ACTIVE,SYNTHETIC
REL-011551,SVC-0294,DEPENDS_ON,SVC-0261,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011552,SVC-0246,ROUTED_THROUGH,INFRA-0057,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011553,SVC-0074,AUTHENTICATES_WITH,INFRA-0071,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011554,SVC-0003,DEPENDS_ON,VENDOR-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011555,CLOUD-0310,CONNECTED_TO,INFRA-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011556,DATA-0075,REPLICATES_TO,DATA-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011557,POL-0055,APPLIES_TO,COMP-0179,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011558,POL-0006,APPLIES_TO,SVC-0242,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011559,TEAM-0077,SUPPORTS,SVC-0173,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011560,COMP-0067,DEPENDS_ON,COMP-0255,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011561,COMP-0325,DEPENDS_ON,DATA-0090,DISCOVERED,0.812,ACTIVE,SYNTHETIC
REL-011562,SVC-0090,DEPENDS_ON,SVC-0285,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011563,SVC-0135,ROUTED_THROUGH,INFRA-0072,DISCOVERED,0.735,ACTIVE,SYNTHETIC
REL-011564,SVC-0122,AUTHENTICATES_WITH,INFRA-0095,DISCOVERED,0.81,ACTIVE,SYNTHETIC
REL-011565,SVC-0141,DEPENDS_ON,VENDOR-0036,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011566,CLOUD-0125,CONNECTED_TO,INFRA-0116,DISCOVERED,0.907,ACTIVE,SYNTHETIC
REL-011567,DATA-0037,REPLICATES_TO,DATA-0098,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011568,POL-0018,APPLIES_TO,COMP-0234,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011569,POL-0046,APPLIES_TO,SVC-0110,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011570,TEAM-0103,SUPPORTS,SVC-0287,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011571,COMP-0224,DEPENDS_ON,COMP-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011572,COMP-0115,DEPENDS_ON,DATA-0125,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011573,SVC-0123,DEPENDS_ON,SVC-0185,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011574,SVC-0204,ROUTED_THROUGH,INFRA-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011575,SVC-0300,AUTHENTICATES_WITH,INFRA-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011576,SVC-0290,DEPENDS_ON,VENDOR-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011577,CLOUD-0344,CONNECTED_TO,INFRA-0044,DISCOVERED,0.817,ACTIVE,SYNTHETIC
REL-011578,DATA-0056,REPLICATES_TO,DATA-0113,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011579,POL-0038,APPLIES_TO,COMP-0140,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011580,POL-0032,APPLIES_TO,SVC-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011581,TEAM-0076,SUPPORTS,SVC-0141,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011582,COMP-0213,DEPENDS_ON,COMP-0230,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011583,COMP-0005,DEPENDS_ON,DATA-0082,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011584,SVC-0233,DEPENDS_ON,SVC-0081,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011585,SVC-0063,ROUTED_THROUGH,INFRA-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011586,SVC-0261,AUTHENTICATES_WITH,INFRA-0088,DISCOVERED,0.942,ACTIVE,SYNTHETIC
REL-011587,SVC-0036,DEPENDS_ON,VENDOR-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011588,CLOUD-0319,CONNECTED_TO,INFRA-0140,DISCOVERED,0.878,ACTIVE,SYNTHETIC
REL-011589,DATA-0050,REPLICATES_TO,DATA-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011590,POL-0050,APPLIES_TO,COMP-0446,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011591,POL-0036,APPLIES_TO,SVC-0067,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-011592,TEAM-0010,SUPPORTS,SVC-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
