relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-000686,CLOUD-0001,CONNECTED_TO,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000687,DATA-0010,REPLICATES_TO,DATA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000688,TEAM-0007,SUPPORTS,SVC-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000689,COMP-0030,DEPENDS_ON,COMP-0024,DISCOVERED,0.837,ACTIVE,SYNTHETIC
REL-000690,COMP-0007,DEPENDS_ON,DATA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000691,SVC-0001,DEPENDS_ON,SVC-0012,DISCOVERED,0.94,ACTIVE,SYNTHETIC
REL-000692,SVC-0001,ROUTED_THROUGH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000693,SVC-0016,AUTHENTICATES_WITH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000694,CLOUD-0019,CONNECTED_TO,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000695,DATA-0006,REPLICATES_TO,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000696,POL-0002,APPLIES_TO,COMP-0021,DISCOVERED,0.674,ACTIVE,SYNTHETIC
REL-000697,POL-0004,APPLIES_TO,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000698,COMP-0025,DEPENDS_ON,COMP-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000699,COMP-0004,DEPENDS_ON,DATA-0001,DISCOVERED,0.869,ACTIVE,SYNTHETIC
REL-000700,SVC-0015,DEPENDS_ON,SVC-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000701,SVC-0017,ROUTED_THROUGH,INFRA-0001,DISCOVERED,0.694,ACTIVE,SYNTHETIC
REL-000702,SVC-0012,AUTHENTICATES_WITH,INFRA-0005,DISCOVERED,0.824,ACTIVE,SYNTHETIC
REL-000703,CLOUD-0007,CONNECTED_TO,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000704,POL-0001,APPLIES_TO,SVC-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000705,COMP-0013,DEPENDS_ON,COMP-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000706,SVC-0010,DEPENDS_ON,SVC-0007,DISCOVERED,0.803,ACTIVE,SYNTHETIC
REL-000707,SVC-0008,ROUTED_THROUGH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000708,SVC-0012,AUTHENTICATES_WITH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000709,SVC-0015,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000710,CLOUD-0019,CONNECTED_TO,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000711,COMP-0023,DEPENDS_ON,COMP-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000712,COMP-0026,DEPENDS_ON,DATA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000713,SVC-0002,AUTHENTICATES_WITH,INFRA-0001,DISCOVERED,0.764,ACTIVE,SYNTHETIC
REL-000714,SVC-0018,DEPENDS_ON,VENDOR-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000715,CLOUD-0014,CONNECTED_TO,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000716,TEAM-0006,SUPPORTS,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000717,COMP-0027,DEPENDS_ON,COMP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000718,COMP-0001,DEPENDS_ON,DATA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000719,SVC-0015,DEPENDS_ON,SVC-0018,DISCOVERED,0.695,ACTIVE,SYNTHETIC
REL-000720,SVC-0008,ROUTED_THROUGH,INFRA-0001,DISCOVERED,0.657,ACTIVE,SYNTHETIC
