incident_id,episode_id,observation_id,entity_id,entity_type,opened_at,region,business_unit,severity,symptom_category,onset_shape,blast_radius_band,support_team_id,recent_change_present,vendor_status_at_onset,short_description,state,data_classification
INC-000598,EP-000598,OBS-000598,SVC-0013,APPLICATION_SERVICE,2024-01-08T01:38:00+00:00,EU-CENTRAL,HR,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0006,False,NOT_CHECKED,Queue Delay affecting Application Service 0013,CLOSED,SYNTHETIC
INC-000599,EP-000599,OBS-000599,SVC-0002,APPLICATION_SERVICE,2024-01-08T01:55:00+00:00,LATAM,Security,MEDIUM,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000600,EP-000600,OBS-000600,SVC-0009,APPLICATION_SERVICE,2024-01-08T02:12:00+00:00,AP-NORTHEAST,Commerce,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0009,CLOSED,SYNTHETIC
INC-000601,EP-000601,OBS-000601,SVC-0004,APPLICATION_SERVICE,2024-01-08T02:29:00+00:00,AP-NORTHEAST,Finance,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0004,True,NOT_CHECKED,Queue Delay affecting Application Service 0004,CLOSED,SYNTHETIC
INC-000602,EP-000602,OBS-000602,SVC-0011,APPLICATION_SERVICE,2024-01-08T02:46:00+00:00,GLOBAL,Manufacturing,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0004,False,NOT_CHECKED,Connection Failure affecting Application Service 0011,CLOSED,SYNTHETIC
INC-000603,EP-000603,OBS-000603,SVC-0018,APPLICATION_SERVICE,2024-01-08T03:03:00+00:00,LATAM,Support,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0004,False,UNKNOWN,Connection Failure affecting Application Service 0018,CLOSED,SYNTHETIC
INC-000604,EP-000604,OBS-000604,SVC-0007,APPLICATION_SERVICE,2024-01-08T03:20:00+00:00,EU-WEST,Supply Chain,HIGH,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0007,False,UNKNOWN,Transaction Failure affecting Application Service 0007,CLOSED,SYNTHETIC
INC-000605,EP-000605,OBS-000605,SVC-0002,APPLICATION_SERVICE,2024-01-08T03:37:00+00:00,LATAM,Security,CRITICAL,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000606,EP-000606,OBS-000606,SVC-0009,APPLICATION_SERVICE,2024-01-08T03:54:00+00:00,AP-NORTHEAST,Commerce,MEDIUM,transaction failure,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0009,CLOSED,SYNTHETIC
INC-000607,EP-000607,OBS-000607,SVC-0016,APPLICATION_SERVICE,2024-01-08T04:11:00+00:00,AP-SOUTH,HR,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Latency Increase affecting Application Service 0016,CLOSED,SYNTHETIC
INC-000608,EP-000608,OBS-000608,SVC-0005,APPLICATION_SERVICE,2024-01-08T04:28:00+00:00,GLOBAL,Sales,MEDIUM,connection failure,BURST,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Connection Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000609,EP-000609,OBS-000609,SVC-0012,APPLICATION_SERVICE,2024-01-08T04:45:00+00:00,AP-SOUTH,Sales,MEDIUM,authentication failure,STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Authentication Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000610,EP-000610,OBS-000610,SVC-0007,APPLICATION_SERVICE,2024-01-08T05:02:00+00:00,EU-WEST,Supply Chain,HIGH,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0007,True,NOT_CHECKED,Queue Delay affecting Application Service 0007,CLOSED,SYNTHETIC
INC-000611,EP-000611,OBS-000611,SVC-0014,APPLICATION_SERVICE,2024-01-08T05:19:00+00:00,AP-NORTHEAST,Security,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0007,True,NOT_CHECKED,Queue Delay affecting Application Service 0014,CLOSED,SYNTHETIC
INC-000612,EP-000612,OBS-000612,SVC-0003,APPLICATION_SERVICE,2024-01-08T05:36:00+00:00,EU-CENTRAL,HR,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Queue Delay affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000613,EP-000613,OBS-000613,SVC-0010,APPLICATION_SERVICE,2024-01-08T05:53:00+00:00,LATAM,Manufacturing,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Service Degradation affecting Application Service 0010,CLOSED,SYNTHETIC
INC-000614,EP-000614,OBS-000614,SVC-0005,APPLICATION_SERVICE,2024-01-08T06:10:00+00:00,GLOBAL,Sales,CRITICAL,service degradation,STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Service Degradation affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000615,EP-000615,OBS-000615,SVC-0012,APPLICATION_SERVICE,2024-01-08T06:27:00+00:00,AP-SOUTH,Sales,LOW,connection failure,BURST,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Connection Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000616,EP-000616,OBS-000616,SVC-0001,APPLICATION_SERVICE,2024-01-08T06:44:00+00:00,AP-SOUTH,Manufacturing,LOW,connection failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000617,EP-000617,OBS-000617,SVC-0008,APPLICATION_SERVICE,2024-01-08T07:01:00+00:00,US-EAST,Commerce,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Authentication Failure affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000618,EP-000618,OBS-000618,SVC-0003,APPLICATION_SERVICE,2024-01-08T07:18:00+00:00,EU-CENTRAL,HR,CRITICAL,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0003,False,UNKNOWN,Request Timeout affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000619,EP-000619,OBS-000619,SVC-0010,APPLICATION_SERVICE,2024-01-08T07:35:00+00:00,LATAM,Manufacturing,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Service Degradation affecting Application Service 0010,CLOSED,SYNTHETIC
INC-000620,EP-000620,OBS-000620,SVC-0017,APPLICATION_SERVICE,2024-01-08T07:52:00+00:00,US-WEST,Manufacturing,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0003,False,UNKNOWN,Authentication Failure affecting Application Service 0017,CLOSED,SYNTHETIC
INC-000621,EP-000621,OBS-000621,SVC-0006,APPLICATION_SERVICE,2024-01-08T08:09:00+00:00,US-WEST,Data,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0006,False,UNKNOWN,Queue Delay affecting Application Service 0006,CLOSED,SYNTHETIC
INC-000622,EP-000622,OBS-000622,SVC-0001,APPLICATION_SERVICE,2024-01-08T08:26:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000623,EP-000623,OBS-000623,SVC-0008,APPLICATION_SERVICE,2024-01-08T08:43:00+00:00,US-EAST,Commerce,HIGH,transaction failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000624,EP-000624,OBS-000624,SVC-0015,APPLICATION_SERVICE,2024-01-08T09:00:00+00:00,LATAM,Data,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0015,CLOSED,SYNTHETIC
INC-000625,EP-000625,OBS-000625,SVC-0004,APPLICATION_SERVICE,2024-01-08T09:17:00+00:00,AP-NORTHEAST,Finance,LOW,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0004,False,NOT_CHECKED,Connection Failure affecting Application Service 0004,CLOSED,SYNTHETIC
INC-000626,EP-000626,OBS-000626,SVC-0011,APPLICATION_SERVICE,2024-01-08T09:34:00+00:00,GLOBAL,Manufacturing,MEDIUM,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0004,False,NOT_CHECKED,Authentication Failure affecting Application Service 0011,CLOSED,SYNTHETIC
INC-000627,EP-000627,OBS-000627,SVC-0006,APPLICATION_SERVICE,2024-01-08T09:51:00+00:00,US-WEST,Data,LOW,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0006,False,NOT_CHECKED,Service Degradation affecting Application Service 0006,CLOSED,SYNTHETIC
INC-000628,EP-000628,OBS-000628,SVC-0013,APPLICATION_SERVICE,2024-01-08T10:08:00+00:00,EU-CENTRAL,HR,HIGH,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0006,True,NOT_CHECKED,Authentication Failure affecting Application Service 0013,CLOSED,SYNTHETIC
INC-000629,EP-000629,OBS-000629,SVC-0002,APPLICATION_SERVICE,2024-01-08T10:25:00+00:00,LATAM,Security,HIGH,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000630,EP-000630,OBS-000630,SVC-0009,APPLICATION_SERVICE,2024-01-08T10:42:00+00:00,AP-NORTHEAST,Commerce,MEDIUM,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0009,CLOSED,SYNTHETIC
INC-000631,EP-000631,OBS-000631,SVC-0004,APPLICATION_SERVICE,2024-01-08T10:59:00+00:00,AP-NORTHEAST,Finance,LOW,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0004,True,UNKNOWN,Latency Increase affecting Application Service 0004,CLOSED,SYNTHETIC
INC-000632,EP-000632,OBS-000632,SVC-0011,APPLICATION_SERVICE,2024-01-08T11:16:00+00:00,GLOBAL,Manufacturing,LOW,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0004,True,NOT_CHECKED,Transaction Failure affecting Application Service 0011,CLOSED,SYNTHETIC
INC-000633,EP-000633,OBS-000633,SVC-0018,APPLICATION_SERVICE,2024-01-08T11:33:00+00:00,LATAM,Support,MEDIUM,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0004,True,NOT_CHECKED,Request Timeout affecting Application Service 0018,CLOSED,SYNTHETIC
INC-000634,EP-000634,OBS-000634,SVC-0007,APPLICATION_SERVICE,2024-01-08T11:50:00+00:00,EU-WEST,Supply Chain,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0007,True,UNKNOWN,Latency Increase affecting Application Service 0007,CLOSED,SYNTHETIC
INC-000635,EP-000635,OBS-000635,SVC-0002,APPLICATION_SERVICE,2024-01-08T12:07:00+00:00,LATAM,Security,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000636,EP-000636,OBS-000636,SVC-0009,APPLICATION_SERVICE,2024-01-08T12:24:00+00:00,AP-NORTHEAST,Commerce,MEDIUM,latency increase,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Latency Increase affecting Application Service 0009,CLOSED,SYNTHETIC
INC-000637,EP-000637,OBS-000637,SVC-0016,APPLICATION_SERVICE,2024-01-08T12:41:00+00:00,AP-SOUTH,HR,LOW,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0016,CLOSED,SYNTHETIC
INC-000638,EP-000638,OBS-000638,SVC-0005,APPLICATION_SERVICE,2024-01-08T12:58:00+00:00,GLOBAL,Sales,CRITICAL,connection failure,STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Connection Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000639,EP-000639,OBS-000639,SVC-0012,APPLICATION_SERVICE,2024-01-08T13:15:00+00:00,AP-SOUTH,Sales,MEDIUM,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Transaction Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000640,EP-000640,OBS-000640,SVC-0007,APPLICATION_SERVICE,2024-01-08T13:32:00+00:00,EU-WEST,Supply Chain,LOW,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0007,False,UNKNOWN,Service Degradation affecting Application Service 0007,CLOSED,SYNTHETIC
INC-000641,EP-000641,OBS-000641,SVC-0014,APPLICATION_SERVICE,2024-01-08T13:49:00+00:00,AP-NORTHEAST,Security,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0007,True,NOT_CHECKED,Latency Increase affecting Application Service 0014,CLOSED,SYNTHETIC
INC-000642,EP-000642,OBS-000642,SVC-0003,APPLICATION_SERVICE,2024-01-08T14:06:00+00:00,EU-CENTRAL,HR,LOW,service degradation,STEP,CROSS_PLATFORM,TEAM-0003,False,UNKNOWN,Service Degradation affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000643,EP-000643,OBS-000643,SVC-0010,APPLICATION_SERVICE,2024-01-08T14:23:00+00:00,LATAM,Manufacturing,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Request Timeout affecting Application Service 0010,CLOSED,SYNTHETIC
INC-000644,EP-000644,OBS-000644,SVC-0005,APPLICATION_SERVICE,2024-01-08T14:40:00+00:00,GLOBAL,Sales,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Latency Increase affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000645,EP-000645,OBS-000645,SVC-0012,APPLICATION_SERVICE,2024-01-08T14:57:00+00:00,AP-SOUTH,Sales,LOW,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Transaction Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000646,EP-000646,OBS-000646,SVC-0001,APPLICATION_SERVICE,2024-01-08T15:14:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000647,EP-000647,OBS-000647,SVC-0008,APPLICATION_SERVICE,2024-01-08T15:31:00+00:00,US-EAST,Commerce,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000648,EP-000648,OBS-000648,SVC-0003,APPLICATION_SERVICE,2024-01-08T15:48:00+00:00,EU-CENTRAL,HR,CRITICAL,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0003,False,UNKNOWN,Transaction Failure affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000649,EP-000649,OBS-000649,SVC-0010,APPLICATION_SERVICE,2024-01-08T16:05:00+00:00,LATAM,Manufacturing,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Request Timeout affecting Application Service 0010,CLOSED,SYNTHETIC
INC-000650,EP-000650,OBS-000650,SVC-0017,APPLICATION_SERVICE,2024-01-08T16:22:00+00:00,US-WEST,Manufacturing,MEDIUM,authentication failure,STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Authentication Failure affecting Application Service 0017,CLOSED,SYNTHETIC
INC-000651,EP-000651,OBS-000651,SVC-0006,APPLICATION_SERVICE,2024-01-08T16:39:00+00:00,US-WEST,Data,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0006,True,NOT_CHECKED,Connection Failure affecting Application Service 0006,CLOSED,SYNTHETIC
INC-000652,EP-000652,OBS-000652,SVC-0001,APPLICATION_SERVICE,2024-01-08T16:56:00+00:00,AP-SOUTH,Manufacturing,HIGH,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000653,EP-000653,OBS-000653,SVC-0008,APPLICATION_SERVICE,2024-01-08T17:13:00+00:00,US-EAST,Commerce,MEDIUM,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Latency Increase affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000654,EP-000654,OBS-000654,SVC-0015,APPLICATION_SERVICE,2024-01-08T17:30:00+00:00,LATAM,Data,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0015,CLOSED,SYNTHETIC
INC-000655,EP-000655,OBS-000655,SVC-0002,APPLICATION_SERVICE,2024-01-08T17:47:00+00:00,LATAM,Security,CRITICAL,authentication failure,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000656,EP-000656,OBS-000656,SVC-0001,APPLICATION_SERVICE,2024-01-08T18:04:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,BURST,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000657,EP-000657,OBS-000657,SVC-0012,APPLICATION_SERVICE,2024-01-08T18:21:00+00:00,AP-SOUTH,Sales,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,False,UNKNOWN,Queue Delay affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000658,EP-000658,OBS-000658,SVC-0001,APPLICATION_SERVICE,2024-01-08T18:38:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000659,EP-000659,OBS-000659,SVC-0005,APPLICATION_SERVICE,2024-01-08T18:55:00+00:00,GLOBAL,Sales,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,False,UNKNOWN,Service Degradation affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000660,EP-000660,OBS-000660,SVC-0005,APPLICATION_SERVICE,2024-01-08T19:12:00+00:00,GLOBAL,Sales,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Authentication Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000661,EP-000661,OBS-000661,SVC-0008,APPLICATION_SERVICE,2024-01-08T19:29:00+00:00,US-EAST,Commerce,MEDIUM,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000662,EP-000662,OBS-000662,SVC-0003,APPLICATION_SERVICE,2024-01-08T19:46:00+00:00,EU-CENTRAL,HR,CRITICAL,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Transaction Failure affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000663,EP-000663,OBS-000663,SVC-0001,APPLICATION_SERVICE,2024-01-08T20:03:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000664,EP-000664,OBS-000664,SVC-0003,APPLICATION_SERVICE,2024-01-08T20:20:00+00:00,EU-CENTRAL,HR,LOW,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0003,False,UNKNOWN,Connection Failure affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000665,EP-000665,OBS-000665,SVC-0002,APPLICATION_SERVICE,2024-01-08T20:37:00+00:00,LATAM,Security,LOW,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000666,EP-000666,OBS-000666,SVC-0001,APPLICATION_SERVICE,2024-01-08T20:54:00+00:00,AP-SOUTH,Manufacturing,LOW,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000667,EP-000667,OBS-000667,SVC-0012,APPLICATION_SERVICE,2024-01-08T21:11:00+00:00,AP-SOUTH,Sales,HIGH,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Request Timeout affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000668,EP-000668,OBS-000668,SVC-0001,APPLICATION_SERVICE,2024-01-08T21:28:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000669,EP-000669,OBS-000669,SVC-0005,APPLICATION_SERVICE,2024-01-08T21:45:00+00:00,GLOBAL,Sales,LOW,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Authentication Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000670,EP-000670,OBS-000670,SVC-0005,APPLICATION_SERVICE,2024-01-08T22:02:00+00:00,GLOBAL,Sales,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0005,True,NOT_CHECKED,Queue Delay affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000671,EP-000671,OBS-000671,SVC-0008,APPLICATION_SERVICE,2024-01-08T22:19:00+00:00,US-EAST,Commerce,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000672,EP-000672,OBS-000672,SVC-0003,APPLICATION_SERVICE,2024-01-08T22:36:00+00:00,EU-CENTRAL,HR,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Latency Increase affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000673,EP-000673,OBS-000673,SVC-0001,APPLICATION_SERVICE,2024-01-08T22:53:00+00:00,AP-SOUTH,Manufacturing,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000674,EP-000674,OBS-000674,SVC-0003,APPLICATION_SERVICE,2024-01-08T23:10:00+00:00,EU-CENTRAL,HR,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Latency Increase affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000675,EP-000675,OBS-000675,SVC-0002,APPLICATION_SERVICE,2024-01-08T23:27:00+00:00,LATAM,Security,HIGH,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000676,EP-000676,OBS-000676,SVC-0001,APPLICATION_SERVICE,2024-01-08T23:44:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000677,EP-000677,OBS-000677,SVC-0012,APPLICATION_SERVICE,2024-01-09T00:01:00+00:00,AP-SOUTH,Sales,MEDIUM,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,True,UNKNOWN,Transaction Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000678,EP-000678,OBS-000678,SVC-0001,APPLICATION_SERVICE,2024-01-09T00:18:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000679,EP-000679,OBS-000679,SVC-0005,APPLICATION_SERVICE,2024-01-09T00:35:00+00:00,GLOBAL,Sales,CRITICAL,transaction failure,STEP,CROSS_PLATFORM,TEAM-0005,False,UNKNOWN,Transaction Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000680,EP-000680,OBS-000680,SVC-0005,APPLICATION_SERVICE,2024-01-09T00:52:00+00:00,GLOBAL,Sales,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Connection Failure affecting Application Service 0005,CLOSED,SYNTHETIC
INC-000681,EP-000681,OBS-000681,SVC-0008,APPLICATION_SERVICE,2024-01-09T01:09:00+00:00,US-EAST,Commerce,LOW,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Latency Increase affecting Application Service 0008,CLOSED,SYNTHETIC
INC-000682,EP-000682,OBS-000682,SVC-0003,APPLICATION_SERVICE,2024-01-09T01:26:00+00:00,EU-CENTRAL,HR,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Queue Delay affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000683,EP-000683,OBS-000683,SVC-0001,APPLICATION_SERVICE,2024-01-09T01:43:00+00:00,AP-SOUTH,Manufacturing,HIGH,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000684,EP-000684,OBS-000684,SVC-0003,APPLICATION_SERVICE,2024-01-09T02:00:00+00:00,EU-CENTRAL,HR,HIGH,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0003,True,UNKNOWN,Connection Failure affecting Application Service 0003,CLOSED,SYNTHETIC
INC-000685,EP-000685,OBS-000685,SVC-0002,APPLICATION_SERVICE,2024-01-09T02:17:00+00:00,LATAM,Security,CRITICAL,queue delay,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000686,EP-000686,OBS-000686,SVC-0001,APPLICATION_SERVICE,2024-01-09T02:34:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000687,EP-000687,OBS-000687,SVC-0012,APPLICATION_SERVICE,2024-01-09T02:51:00+00:00,AP-SOUTH,Sales,LOW,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0005,True,NOT_CHECKED,Transaction Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-000688,EP-000688,OBS-000688,SVC-0001,APPLICATION_SERVICE,2024-01-09T03:08:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000689,EP-000689,OBS-000689,SVC-0005,APPLICATION_SERVICE,2024-01-09T03:25:00+00:00,GLOBAL,Sales,CRITICAL,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Connection Failure affecting Application Service 0005,CLOSED,SYNTHETIC
