outcome_id,incident_id,episode_id,known_error_id,scenario_pattern,entity_id,recommendation,approval_decision,human_modification,action_performed,outcome,recovery_minutes,recurrence_within_24h,prior_confidence,evidence_usefulness_score,recorded_at,data_classification
OUT-000315,INC-000315,EP-000315,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,481,False,,0.922,2024-01-05T01:28:00+00:00,SYNTHETIC
OUT-000316,INC-000316,EP-000316,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,231,False,,0.794,2024-01-04T21:35:00+00:00,SYNTHETIC
OUT-000317,INC-000317,EP-000317,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,93,False,,0.366,2024-01-04T19:34:00+00:00,SYNTHETIC
OUT-000318,INC-000318,EP-000318,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,212,False,,0.446,2024-01-04T21:50:00+00:00,SYNTHETIC
OUT-000319,INC-000319,EP-000319,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,439,False,,0.852,2024-01-05T01:54:00+00:00,SYNTHETIC
OUT-000320,INC-000320,EP-000320,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,113,False,,0.9,2024-01-04T20:45:00+00:00,SYNTHETIC
OUT-000321,INC-000321,EP-000321,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,82,False,,0.526,2024-01-04T20:31:00+00:00,SYNTHETIC
OUT-000322,INC-000322,EP-000322,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,160,False,,0.864,2024-01-04T22:06:00+00:00,SYNTHETIC
OUT-000323,INC-000323,EP-000323,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,322,False,,0.893,2024-01-05T01:05:00+00:00,SYNTHETIC
OUT-000324,INC-000324,EP-000324,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,49,False,,0.487,2024-01-04T20:49:00+00:00,SYNTHETIC
OUT-000325,INC-000325,EP-000325,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,168,False,,0.628,2024-01-04T23:05:00+00:00,SYNTHETIC
OUT-000326,INC-000326,EP-000326,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,103,False,,0.413,2024-01-04T22:17:00+00:00,SYNTHETIC
OUT-000327,INC-000327,EP-000327,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,21,False,,0.474,2024-01-04T21:12:00+00:00,SYNTHETIC
OUT-000328,INC-000328,EP-000328,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,283,False,,0.855,2024-01-05T01:51:00+00:00,SYNTHETIC
OUT-000329,INC-000329,EP-000329,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,142,False,,0.681,2024-01-04T23:47:00+00:00,SYNTHETIC
OUT-000330,INC-000330,EP-000330,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,306,False,,0.443,2024-01-05T02:48:00+00:00,SYNTHETIC
OUT-000331,INC-000331,EP-000331,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,150,False,,0.564,2024-01-05T00:29:00+00:00,SYNTHETIC
OUT-000332,INC-000332,EP-000332,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,134,False,,0.801,2024-01-05T00:30:00+00:00,SYNTHETIC
OUT-000333,INC-000333,EP-000333,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,507,False,,0.709,2024-01-05T07:00:00+00:00,SYNTHETIC
OUT-000334,INC-000334,EP-000334,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,155,True,,0.849,2024-01-05T01:25:00+00:00,SYNTHETIC
OUT-000335,INC-000335,EP-000335,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,105,False,,0.665,2024-01-05T00:52:00+00:00,SYNTHETIC
OUT-000336,INC-000336,EP-000336,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,348,False,,0.53,2024-01-05T05:12:00+00:00,SYNTHETIC
OUT-000337,INC-000337,EP-000337,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,45,True,,0.641,2024-01-05T00:26:00+00:00,SYNTHETIC
OUT-000338,INC-000338,EP-000338,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,577,False,,0.464,2024-01-05T09:35:00+00:00,SYNTHETIC
OUT-000339,INC-000339,EP-000339,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,65,True,,0.425,2024-01-05T01:20:00+00:00,SYNTHETIC
OUT-000340,INC-000340,EP-000340,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,216,False,,0.394,2024-01-05T04:08:00+00:00,SYNTHETIC
OUT-000341,INC-000341,EP-000341,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,244,False,,0.578,2024-01-05T04:53:00+00:00,SYNTHETIC
OUT-000342,INC-000342,EP-000342,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,215,False,,0.593,2024-01-05T04:41:00+00:00,SYNTHETIC
OUT-000343,INC-000343,EP-000343,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,27,False,,0.527,2024-01-05T01:50:00+00:00,SYNTHETIC
OUT-000344,INC-000344,EP-000344,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,72,False,,0.718,2024-01-05T02:52:00+00:00,SYNTHETIC
OUT-000345,INC-000345,EP-000345,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,145,False,,0.898,2024-01-05T04:22:00+00:00,SYNTHETIC
OUT-000346,INC-000346,EP-000346,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,21,False,,0.844,2024-01-05T02:35:00+00:00,SYNTHETIC
OUT-000347,INC-000347,EP-000347,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,81,False,,0.589,2024-01-05T03:52:00+00:00,SYNTHETIC
OUT-000348,INC-000348,EP-000348,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,66,False,,0.579,2024-01-05T03:54:00+00:00,SYNTHETIC
OUT-000349,INC-000349,EP-000349,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,142,False,,0.641,2024-01-05T05:27:00+00:00,SYNTHETIC
OUT-000350,INC-000350,EP-000350,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,RESOLVED,167,False,,0.596,2024-01-05T06:09:00+00:00,SYNTHETIC
OUT-000351,INC-000351,EP-000351,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,108,False,,0.358,2024-01-05T05:27:00+00:00,SYNTHETIC
OUT-000352,INC-000352,EP-000352,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,37,False,,0.383,2024-01-05T04:33:00+00:00,SYNTHETIC
OUT-000353,INC-000353,EP-000353,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,108,False,,0.625,2024-01-05T06:01:00+00:00,SYNTHETIC
OUT-000354,INC-000354,EP-000354,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,293,False,,0.902,2024-01-05T09:23:00+00:00,SYNTHETIC
OUT-000355,INC-000355,EP-000355,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,85,False,,0.401,2024-01-05T06:12:00+00:00,SYNTHETIC
OUT-000356,INC-000356,EP-000356,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,90,False,,0.591,2024-01-05T06:34:00+00:00,SYNTHETIC
OUT-000357,INC-000357,EP-000357,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,222,False,,0.375,2024-01-05T09:03:00+00:00,SYNTHETIC
OUT-000358,INC-000358,EP-000358,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,38,False,,0.655,2024-01-05T06:16:00+00:00,SYNTHETIC
OUT-000359,INC-000359,EP-000359,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,484,False,,0.698,2024-01-05T13:59:00+00:00,SYNTHETIC
OUT-000360,INC-000360,EP-000360,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,175,False,,0.912,2024-01-05T09:07:00+00:00,SYNTHETIC
OUT-000361,INC-000361,EP-000361,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,35,False,,0.596,2024-01-05T07:04:00+00:00,SYNTHETIC
OUT-000362,INC-000362,EP-000362,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,359,False,,0.383,2024-01-05T12:45:00+00:00,SYNTHETIC
OUT-000363,INC-000363,EP-000363,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,17,False,,0.451,2024-01-05T07:23:00+00:00,SYNTHETIC
OUT-000364,INC-000364,EP-000364,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,62,False,,0.723,2024-01-05T08:22:00+00:00,SYNTHETIC
OUT-000365,INC-000365,EP-000365,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,473,False,,0.759,2024-01-05T15:30:00+00:00,SYNTHETIC
OUT-000366,INC-000366,EP-000366,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,77,False,,0.521,2024-01-05T09:11:00+00:00,SYNTHETIC
OUT-000367,INC-000367,EP-000367,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,60,False,,0.659,2024-01-05T09:11:00+00:00,SYNTHETIC
OUT-000368,INC-000368,EP-000368,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,89,False,,0.807,2024-01-05T09:57:00+00:00,SYNTHETIC
OUT-000369,INC-000369,EP-000369,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-05T09:05:00+00:00,SYNTHETIC
OUT-000370,INC-000370,EP-000370,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-05T09:22:00+00:00,SYNTHETIC
OUT-000371,INC-000371,EP-000371,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,185,False,,0.9,2024-01-05T12:24:00+00:00,SYNTHETIC
OUT-000372,INC-000372,EP-000372,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,112,False,,0.478,2024-01-05T11:28:00+00:00,SYNTHETIC
OUT-000373,INC-000373,EP-000373,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,24,False,,0.48,2024-01-05T10:17:00+00:00,SYNTHETIC
OUT-000374,INC-000374,EP-000374,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,83,False,,0.712,2024-01-05T11:33:00+00:00,SYNTHETIC
OUT-000375,INC-000375,EP-000375,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,165,False,,0.493,2024-01-05T13:12:00+00:00,SYNTHETIC
OUT-000376,INC-000376,EP-000376,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,NOT_RESOLVED,142,False,,0.776,2024-01-05T13:06:00+00:00,SYNTHETIC
OUT-000377,INC-000377,EP-000377,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,31,True,,0.507,2024-01-05T11:32:00+00:00,SYNTHETIC
OUT-000378,INC-000378,EP-000378,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,144,False,,0.729,2024-01-05T13:42:00+00:00,SYNTHETIC
OUT-000379,INC-000379,EP-000379,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,125,False,,0.819,2024-01-05T13:40:00+00:00,SYNTHETIC
OUT-000380,INC-000380,EP-000380,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,97,True,,0.882,2024-01-05T13:29:00+00:00,SYNTHETIC
OUT-000381,INC-000381,EP-000381,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,54,False,,0.485,2024-01-05T13:03:00+00:00,SYNTHETIC
OUT-000382,INC-000382,EP-000382,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,148,False,,0.492,2024-01-05T14:54:00+00:00,SYNTHETIC
OUT-000383,INC-000383,EP-000383,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,141,False,,0.541,2024-01-05T15:04:00+00:00,SYNTHETIC
OUT-000384,INC-000384,EP-000384,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,11,False,,0.492,2024-01-05T13:20:00+00:00,SYNTHETIC
OUT-000385,INC-000385,EP-000385,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-05T13:37:00+00:00,SYNTHETIC
OUT-000386,INC-000386,EP-000386,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,93,False,,0.573,2024-01-05T15:07:00+00:00,SYNTHETIC
OUT-000387,INC-000387,EP-000387,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,349,False,,0.575,2024-01-05T19:40:00+00:00,SYNTHETIC
OUT-000388,INC-000388,EP-000388,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,124,False,,0.783,2024-01-05T16:12:00+00:00,SYNTHETIC
OUT-000389,INC-000389,EP-000389,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,173,False,,0.702,2024-01-05T17:18:00+00:00,SYNTHETIC
OUT-000390,INC-000390,EP-000390,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,173,False,,0.889,2024-01-05T17:35:00+00:00,SYNTHETIC
OUT-000391,INC-000391,EP-000391,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,151,False,,0.498,2024-01-05T17:30:00+00:00,SYNTHETIC
OUT-000392,INC-000392,EP-000392,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,422,False,,0.883,2024-01-05T22:18:00+00:00,SYNTHETIC
OUT-000393,INC-000393,EP-000393,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-05T15:53:00+00:00,SYNTHETIC
OUT-000394,INC-000394,EP-000394,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,28,False,,0.471,2024-01-05T16:18:00+00:00,SYNTHETIC
OUT-000395,INC-000395,EP-000395,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,50,False,,0.756,2024-01-05T16:57:00+00:00,SYNTHETIC
OUT-000396,INC-000396,EP-000396,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,29,False,,0.396,2024-01-05T16:53:00+00:00,SYNTHETIC
OUT-000397,INC-000397,EP-000397,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,117,False,,0.431,2024-01-05T18:38:00+00:00,SYNTHETIC
OUT-000398,INC-000398,EP-000398,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,63,False,,0.93,2024-01-05T18:01:00+00:00,SYNTHETIC
OUT-000399,INC-000399,EP-000399,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,120,False,,0.518,2024-01-05T19:15:00+00:00,SYNTHETIC
OUT-000400,INC-000400,EP-000400,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,104,False,,0.769,2024-01-05T19:16:00+00:00,SYNTHETIC
OUT-000401,INC-000401,EP-000401,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,34,False,,0.424,2024-01-05T18:23:00+00:00,SYNTHETIC
OUT-000402,INC-000402,EP-000402,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,515,False,,0.421,2024-01-06T02:41:00+00:00,SYNTHETIC
OUT-000403,INC-000403,EP-000403,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,262,False,,0.895,2024-01-05T22:45:00+00:00,SYNTHETIC
OUT-000404,INC-000404,EP-000404,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,24,False,,0.489,2024-01-05T19:04:00+00:00,SYNTHETIC
OUT-000405,INC-000405,EP-000405,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,91,False,,0.684,2024-01-05T20:28:00+00:00,SYNTHETIC
OUT-000406,INC-000406,EP-000406,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,27,False,,0.708,2024-01-05T19:41:00+00:00,SYNTHETIC
OUT-000407,INC-000407,EP-000407,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,128,False,,0.722,2024-01-05T21:39:00+00:00,SYNTHETIC
OUT-000408,INC-000408,EP-000408,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-05T20:08:00+00:00,SYNTHETIC
OUT-000409,INC-000409,EP-000409,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,101,False,,0.658,2024-01-05T21:46:00+00:00,SYNTHETIC
OUT-000410,INC-000410,EP-000410,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,125,False,,0.759,2024-01-05T22:27:00+00:00,SYNTHETIC
OUT-000411,INC-000411,EP-000411,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,38,False,,0.615,2024-01-05T21:17:00+00:00,SYNTHETIC
OUT-000412,INC-000412,EP-000412,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,103,False,,0.875,2024-01-05T22:39:00+00:00,SYNTHETIC
OUT-000413,INC-000413,EP-000413,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,164,False,,0.793,2024-01-05T23:57:00+00:00,SYNTHETIC
OUT-000414,INC-000414,EP-000414,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,47,False,,0.868,2024-01-05T22:17:00+00:00,SYNTHETIC
OUT-000415,INC-000415,EP-000415,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,64,False,,0.402,2024-01-05T22:51:00+00:00,SYNTHETIC
