episode_id,incident_id,true_cause_family,true_root_entity_id,true_pattern_id,correct_remediation,propagation_targets,change_id,cause_selection_stream,background_stream,data_classification
EP-046243,INC-046243,EXTERNAL_VENDOR_OUTAGE,VENDOR-0036,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0030"", ""SVC-0032"", ""SVC-0056"", ""SVC-0090"", ""SVC-0131"", ""SVC-0155"", ""SVC-0165"", ""SVC-0188"", ""SVC-0214"", ""SVC-0230"", ""SVC-0231"", ""SVC-0243"", ""SVC-0268""]",,cause:95:220,background:EP-046243,SYNTHETIC
EP-046244,INC-046244,EXTERNAL_VENDOR_OUTAGE,VENDOR-0043,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0046"", ""SVC-0049"", ""SVC-0056"", ""SVC-0066"", ""SVC-0076"", ""SVC-0113"", ""SVC-0117"", ""SVC-0201"", ""SVC-0226"", ""SVC-0227"", ""SVC-0274"", ""SVC-0294""]",,cause:95:221,background:EP-046244,SYNTHETIC
EP-046245,INC-046245,EXTERNAL_VENDOR_OUTAGE,VENDOR-0050,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0090"", ""SVC-0098"", ""SVC-0103"", ""SVC-0116"", ""SVC-0124"", ""SVC-0133"", ""SVC-0166"", ""SVC-0180"", ""SVC-0206"", ""SVC-0262"", ""SVC-0272""]",,cause:95:222,background:EP-046245,SYNTHETIC
EP-046246,INC-046246,EXTERNAL_VENDOR_OUTAGE,VENDOR-0057,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0057"", ""SVC-0102"", ""SVC-0117"", ""SVC-0131"", ""SVC-0171"", ""SVC-0177"", ""SVC-0194"", ""SVC-0208"", ""SVC-0228"", ""SVC-0237"", ""SVC-0275"", ""SVC-0297""]",CHG-046246,cause:95:223,background:EP-046246,SYNTHETIC
EP-046247,INC-046247,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0021"", ""SVC-0025"", ""SVC-0028"", ""SVC-0096"", ""SVC-0108"", ""SVC-0127"", ""SVC-0142"", ""SVC-0152"", ""SVC-0162"", ""SVC-0168"", ""SVC-0169"", ""SVC-0217""]",CHG-046247,cause:95:224,background:EP-046247,SYNTHETIC
EP-046248,INC-046248,EXTERNAL_VENDOR_OUTAGE,VENDOR-0011,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0014"", ""SVC-0048"", ""SVC-0075"", ""SVC-0079"", ""SVC-0091"", ""SVC-0121"", ""SVC-0145"", ""SVC-0165"", ""SVC-0215"", ""SVC-0266"", ""SVC-0284""]",,cause:95:225,background:EP-046248,SYNTHETIC
EP-046249,INC-046249,EXTERNAL_VENDOR_OUTAGE,VENDOR-0018,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0011"", ""SVC-0049"", ""SVC-0085"", ""SVC-0089"", ""SVC-0102"", ""SVC-0106"", ""SVC-0146"", ""SVC-0186"", ""SVC-0193"", ""SVC-0194"", ""SVC-0197"", ""SVC-0242""]",,cause:95:226,background:EP-046249,SYNTHETIC
EP-046250,INC-046250,EXTERNAL_VENDOR_OUTAGE,VENDOR-0025,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0025"", ""SVC-0080"", ""SVC-0085"", ""SVC-0086"", ""SVC-0137"", ""SVC-0142"", ""SVC-0145"", ""SVC-0189"", ""SVC-0205"", ""SVC-0246"", ""SVC-0265"", ""SVC-0291""]",,cause:95:227,background:EP-046250,SYNTHETIC
EP-046251,INC-046251,EXTERNAL_VENDOR_OUTAGE,VENDOR-0032,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0058"", ""SVC-0118"", ""SVC-0163"", ""SVC-0166"", ""SVC-0168"", ""SVC-0172"", ""SVC-0181"", ""SVC-0183"", ""SVC-0187"", ""SVC-0220"", ""SVC-0279"", ""SVC-0282""]",,cause:95:228,background:EP-046251,SYNTHETIC
EP-046252,INC-046252,EXTERNAL_VENDOR_OUTAGE,VENDOR-0039,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0022"", ""SVC-0051"", ""SVC-0070"", ""SVC-0104"", ""SVC-0146"", ""SVC-0178"", ""SVC-0192"", ""SVC-0201"", ""SVC-0204"", ""SVC-0205"", ""SVC-0227"", ""SVC-0254""]",CHG-046252,cause:95:229,background:EP-046252,SYNTHETIC
EP-046253,INC-046253,EXTERNAL_VENDOR_OUTAGE,VENDOR-0046,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0021"", ""SVC-0058"", ""SVC-0085"", ""SVC-0117"", ""SVC-0120"", ""SVC-0132"", ""SVC-0140"", ""SVC-0188"", ""SVC-0196"", ""SVC-0228"", ""SVC-0243"", ""SVC-0283"", ""SVC-0300""]",CHG-046253,cause:95:230,background:EP-046253,SYNTHETIC
EP-046254,INC-046254,EXTERNAL_VENDOR_OUTAGE,VENDOR-0053,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0012"", ""SVC-0035"", ""SVC-0037"", ""SVC-0053"", ""SVC-0113"", ""SVC-0165"", ""SVC-0173"", ""SVC-0233"", ""SVC-0256"", ""SVC-0259"", ""SVC-0293"", ""SVC-0294""]",,cause:95:231,background:EP-046254,SYNTHETIC
EP-046255,INC-046255,EXTERNAL_VENDOR_OUTAGE,VENDOR-0060,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0049"", ""SVC-0085"", ""SVC-0100"", ""SVC-0106"", ""SVC-0119"", ""SVC-0148"", ""SVC-0150"", ""SVC-0174"", ""SVC-0209"", ""SVC-0230"", ""SVC-0294""]",,cause:95:232,background:EP-046255,SYNTHETIC
EP-046256,INC-046256,EXTERNAL_VENDOR_OUTAGE,VENDOR-0007,KE-0096,WAIT_AND_FAILOVER,"[""COMP-0291"", ""SVC-0031"", ""SVC-0041"", ""SVC-0084"", ""SVC-0091"", ""SVC-0133"", ""SVC-0161"", ""SVC-0165"", ""SVC-0169"", ""SVC-0208"", ""SVC-0289"", ""SVC-0291""]",CHG-046256,cause:95:233,background:EP-046256,SYNTHETIC
EP-046257,INC-046257,EXTERNAL_VENDOR_OUTAGE,VENDOR-0014,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0026"", ""SVC-0040"", ""SVC-0046"", ""SVC-0109"", ""SVC-0118"", ""SVC-0156"", ""SVC-0194"", ""SVC-0210"", ""SVC-0221"", ""SVC-0228"", ""SVC-0264"", ""SVC-0265""]",CHG-046257,cause:95:234,background:EP-046257,SYNTHETIC
EP-046258,INC-046258,EXTERNAL_VENDOR_OUTAGE,VENDOR-0021,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0021"", ""SVC-0029"", ""SVC-0080"", ""SVC-0081"", ""SVC-0141"", ""SVC-0151"", ""SVC-0171"", ""SVC-0201"", ""SVC-0206"", ""SVC-0221"", ""SVC-0261"", ""SVC-0295""]",,cause:95:235,background:EP-046258,SYNTHETIC
EP-046259,INC-046259,EXTERNAL_VENDOR_OUTAGE,VENDOR-0028,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0009"", ""SVC-0066"", ""SVC-0071"", ""SVC-0072"", ""SVC-0076"", ""SVC-0088"", ""SVC-0115"", ""SVC-0128"", ""SVC-0166"", ""SVC-0173"", ""SVC-0175"", ""SVC-0230""]",,cause:95:236,background:EP-046259,SYNTHETIC
EP-046260,INC-046260,EXTERNAL_VENDOR_OUTAGE,VENDOR-0035,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0018"", ""SVC-0028"", ""SVC-0047"", ""SVC-0116"", ""SVC-0136"", ""SVC-0153"", ""SVC-0195"", ""SVC-0208"", ""SVC-0231"", ""SVC-0243"", ""SVC-0257"", ""SVC-0264""]",,cause:95:237,background:EP-046260,SYNTHETIC
EP-046261,INC-046261,EXTERNAL_VENDOR_OUTAGE,VENDOR-0042,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0036"", ""SVC-0048"", ""SVC-0087"", ""SVC-0112"", ""SVC-0120"", ""SVC-0122"", ""SVC-0157"", ""SVC-0192"", ""SVC-0207"", ""SVC-0221"", ""SVC-0275"", ""SVC-0298""]",CHG-046261,cause:95:238,background:EP-046261,SYNTHETIC
EP-046262,INC-046262,EXTERNAL_VENDOR_OUTAGE,VENDOR-0049,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0010"", ""SVC-0038"", ""SVC-0049"", ""SVC-0087"", ""SVC-0097"", ""SVC-0109"", ""SVC-0111"", ""SVC-0147"", ""SVC-0169"", ""SVC-0229"", ""SVC-0274"", ""SVC-0289""]",,cause:95:239,background:EP-046262,SYNTHETIC
EP-046263,INC-046263,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0020"", ""SVC-0047"", ""SVC-0053"", ""SVC-0095"", ""SVC-0098"", ""SVC-0103"", ""SVC-0124"", ""SVC-0139"", ""SVC-0185"", ""SVC-0186"", ""SVC-0280"", ""SVC-0284""]",,cause:95:240,background:EP-046263,SYNTHETIC
EP-046264,INC-046264,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0021"", ""SVC-0026"", ""SVC-0049"", ""SVC-0062"", ""SVC-0105"", ""SVC-0140"", ""SVC-0184"", ""SVC-0204"", ""SVC-0209"", ""SVC-0212"", ""SVC-0247""]",CHG-046264,cause:95:241,background:EP-046264,SYNTHETIC
EP-046265,INC-046265,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0037"", ""SVC-0078"", ""SVC-0099"", ""SVC-0103"", ""SVC-0116"", ""SVC-0140"", ""SVC-0165"", ""SVC-0183"", ""SVC-0237"", ""SVC-0265"", ""SVC-0270""]",,cause:95:242,background:EP-046265,SYNTHETIC
EP-046266,INC-046266,EXTERNAL_VENDOR_OUTAGE,VENDOR-0017,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0011"", ""SVC-0017"", ""SVC-0028"", ""SVC-0077"", ""SVC-0115"", ""SVC-0137"", ""SVC-0197"", ""SVC-0207"", ""SVC-0231"", ""SVC-0257"", ""SVC-0262"", ""SVC-0274""]",,cause:95:243,background:EP-046266,SYNTHETIC
EP-046267,INC-046267,EXTERNAL_VENDOR_OUTAGE,VENDOR-0024,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0005"", ""SVC-0006"", ""SVC-0048"", ""SVC-0130"", ""SVC-0142"", ""SVC-0157"", ""SVC-0208"", ""SVC-0242"", ""SVC-0257"", ""SVC-0258"", ""SVC-0273"", ""SVC-0287""]",,cause:95:244,background:EP-046267,SYNTHETIC
EP-046268,INC-046268,EXTERNAL_VENDOR_OUTAGE,VENDOR-0031,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0030"", ""SVC-0054"", ""SVC-0055"", ""SVC-0057"", ""SVC-0163"", ""SVC-0168"", ""SVC-0198"", ""SVC-0204"", ""SVC-0219"", ""SVC-0227"", ""SVC-0240"", ""SVC-0242"", ""SVC-0265""]",CHG-046268,cause:95:245,background:EP-046268,SYNTHETIC
EP-046269,INC-046269,EXTERNAL_VENDOR_OUTAGE,VENDOR-0038,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0012"", ""SVC-0018"", ""SVC-0025"", ""SVC-0044"", ""SVC-0067"", ""SVC-0123"", ""SVC-0179"", ""SVC-0213"", ""SVC-0227"", ""SVC-0260"", ""SVC-0291""]",CHG-046269,cause:95:246,background:EP-046269,SYNTHETIC
EP-046270,INC-046270,EXTERNAL_VENDOR_OUTAGE,VENDOR-0045,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0045"", ""SVC-0048"", ""SVC-0063"", ""SVC-0079"", ""SVC-0080"", ""SVC-0105"", ""SVC-0156"", ""SVC-0162"", ""SVC-0165"", ""SVC-0225"", ""SVC-0277"", ""SVC-0285""]",,cause:95:247,background:EP-046270,SYNTHETIC
EP-046271,INC-046271,EXTERNAL_VENDOR_OUTAGE,VENDOR-0052,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0012"", ""SVC-0088"", ""SVC-0092"", ""SVC-0119"", ""SVC-0180"", ""SVC-0189"", ""SVC-0200"", ""SVC-0257"", ""SVC-0266"", ""SVC-0267"", ""SVC-0287"", ""SVC-0289""]",,cause:95:248,background:EP-046271,SYNTHETIC
EP-046272,INC-046272,EXTERNAL_VENDOR_OUTAGE,VENDOR-0059,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0036"", ""SVC-0051"", ""SVC-0060"", ""SVC-0088"", ""SVC-0112"", ""SVC-0114"", ""SVC-0156"", ""SVC-0203"", ""SVC-0264"", ""SVC-0290"", ""SVC-0291""]",,cause:95:249,background:EP-046272,SYNTHETIC
EP-046273,INC-046273,EXTERNAL_VENDOR_OUTAGE,VENDOR-0006,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0011"", ""SVC-0054"", ""SVC-0077"", ""SVC-0090"", ""SVC-0122"", ""SVC-0130"", ""SVC-0133"", ""SVC-0145"", ""SVC-0211"", ""SVC-0221"", ""SVC-0224"", ""SVC-0257"", ""SVC-0281""]",CHG-046273,cause:95:250,background:EP-046273,SYNTHETIC
EP-046274,INC-046274,EXTERNAL_VENDOR_OUTAGE,VENDOR-0013,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0013"", ""SVC-0028"", ""SVC-0068"", ""SVC-0073"", ""SVC-0094"", ""SVC-0108"", ""SVC-0118"", ""SVC-0133"", ""SVC-0193"", ""SVC-0213"", ""SVC-0253"", ""SVC-0271""]",,cause:95:251,background:EP-046274,SYNTHETIC
EP-046275,INC-046275,EXTERNAL_VENDOR_OUTAGE,VENDOR-0020,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0019"", ""SVC-0021"", ""SVC-0043"", ""SVC-0045"", ""SVC-0054"", ""SVC-0056"", ""SVC-0165"", ""SVC-0167"", ""SVC-0169"", ""SVC-0190"", ""SVC-0195"", ""SVC-0216"", ""SVC-0295""]",,cause:95:252,background:EP-046275,SYNTHETIC
EP-046276,INC-046276,EXTERNAL_VENDOR_OUTAGE,VENDOR-0027,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0052"", ""SVC-0054"", ""SVC-0061"", ""SVC-0102"", ""SVC-0124"", ""SVC-0129"", ""SVC-0142"", ""SVC-0174"", ""SVC-0184"", ""SVC-0267"", ""SVC-0271"", ""SVC-0280""]",,cause:95:253,background:EP-046276,SYNTHETIC
EP-046277,INC-046277,EXTERNAL_VENDOR_OUTAGE,VENDOR-0034,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0016"", ""SVC-0068"", ""SVC-0102"", ""SVC-0136"", ""SVC-0165"", ""SVC-0187"", ""SVC-0206"", ""SVC-0220"", ""SVC-0270"", ""SVC-0277"", ""SVC-0281""]",,cause:95:254,background:EP-046277,SYNTHETIC
EP-046278,INC-046278,EXTERNAL_VENDOR_OUTAGE,VENDOR-0041,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0035"", ""SVC-0041"", ""SVC-0055"", ""SVC-0065"", ""SVC-0101"", ""SVC-0113"", ""SVC-0121"", ""SVC-0139"", ""SVC-0161"", ""SVC-0221"", ""SVC-0281""]",,cause:95:255,background:EP-046278,SYNTHETIC
EP-046279,INC-046279,EXTERNAL_VENDOR_OUTAGE,VENDOR-0048,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0034"", ""SVC-0121"", ""SVC-0157"", ""SVC-0164"", ""SVC-0198"", ""SVC-0228"", ""SVC-0235"", ""SVC-0239"", ""SVC-0242"", ""SVC-0245"", ""SVC-0248""]",,cause:95:256,background:EP-046279,SYNTHETIC
EP-046280,INC-046280,EXTERNAL_VENDOR_OUTAGE,VENDOR-0055,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0003"", ""SVC-0017"", ""SVC-0033"", ""SVC-0036"", ""SVC-0052"", ""SVC-0053"", ""SVC-0079"", ""SVC-0081"", ""SVC-0142"", ""SVC-0150"", ""SVC-0277"", ""SVC-0287"", ""SVC-0289""]",,cause:95:257,background:EP-046280,SYNTHETIC
EP-046281,INC-046281,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0018"", ""SVC-0041"", ""SVC-0057"", ""SVC-0062"", ""SVC-0098"", ""SVC-0106"", ""SVC-0170"", ""SVC-0176"", ""SVC-0188"", ""SVC-0210"", ""SVC-0253"", ""SVC-0295""]",CHG-046281,cause:95:258,background:EP-046281,SYNTHETIC
EP-046282,INC-046282,EXTERNAL_VENDOR_OUTAGE,VENDOR-0009,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0009"", ""SVC-0025"", ""SVC-0052"", ""SVC-0064"", ""SVC-0069"", ""SVC-0119"", ""SVC-0129"", ""SVC-0189"", ""SVC-0203"", ""SVC-0211"", ""SVC-0249"", ""SVC-0276""]",,cause:95:259,background:EP-046282,SYNTHETIC
EP-046283,INC-046283,EXTERNAL_VENDOR_OUTAGE,VENDOR-0016,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0010"", ""SVC-0016"", ""SVC-0049"", ""SVC-0078"", ""SVC-0124"", ""SVC-0146"", ""SVC-0150"", ""SVC-0183"", ""SVC-0210"", ""SVC-0266"", ""SVC-0270"", ""SVC-0299""]",,cause:95:260,background:EP-046283,SYNTHETIC
EP-046284,INC-046284,EXTERNAL_VENDOR_OUTAGE,VENDOR-0023,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0028"", ""SVC-0036"", ""SVC-0103"", ""SVC-0110"", ""SVC-0115"", ""SVC-0119"", ""SVC-0127"", ""SVC-0163"", ""SVC-0168"", ""SVC-0194"", ""SVC-0216"", ""SVC-0222""]",,cause:95:261,background:EP-046284,SYNTHETIC
EP-046285,INC-046285,EXTERNAL_VENDOR_OUTAGE,VENDOR-0030,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0033"", ""SVC-0039"", ""SVC-0057"", ""SVC-0067"", ""SVC-0079"", ""SVC-0103"", ""SVC-0114"", ""SVC-0143"", ""SVC-0172"", ""SVC-0176"", ""SVC-0234"", ""SVC-0299""]",,cause:95:262,background:EP-046285,SYNTHETIC
EP-046286,INC-046286,EXTERNAL_VENDOR_OUTAGE,VENDOR-0037,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0037"", ""SVC-0043"", ""SVC-0054"", ""SVC-0097"", ""SVC-0108"", ""SVC-0109"", ""SVC-0126"", ""SVC-0133"", ""SVC-0157"", ""SVC-0217"", ""SVC-0252"", ""SVC-0277""]",,cause:95:263,background:EP-046286,SYNTHETIC
EP-046287,INC-046287,EXTERNAL_VENDOR_OUTAGE,VENDOR-0044,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0041"", ""SVC-0053"", ""SVC-0086"", ""SVC-0112"", ""SVC-0129"", ""SVC-0135"", ""SVC-0179"", ""SVC-0206"", ""SVC-0281"", ""SVC-0282"", ""SVC-0288"", ""SVC-0289""]",,cause:95:264,background:EP-046287,SYNTHETIC
EP-046288,INC-046288,EXTERNAL_VENDOR_OUTAGE,VENDOR-0051,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0033"", ""SVC-0050"", ""SVC-0057"", ""SVC-0089"", ""SVC-0155"", ""SVC-0176"", ""SVC-0182"", ""SVC-0208"", ""SVC-0222"", ""SVC-0224"", ""SVC-0250"", ""SVC-0280""]",CHG-046288,cause:95:265,background:EP-046288,SYNTHETIC
EP-046289,INC-046289,EXTERNAL_VENDOR_OUTAGE,VENDOR-0058,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0019"", ""SVC-0024"", ""SVC-0139"", ""SVC-0147"", ""SVC-0161"", ""SVC-0177"", ""SVC-0189"", ""SVC-0214"", ""SVC-0272"", ""SVC-0274"", ""SVC-0297"", ""SVC-0299""]",CHG-046289,cause:95:266,background:EP-046289,SYNTHETIC
EP-046290,INC-046290,EXTERNAL_VENDOR_OUTAGE,VENDOR-0005,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0005"", ""SVC-0041"", ""SVC-0055"", ""SVC-0065"", ""SVC-0107"", ""SVC-0125"", ""SVC-0131"", ""SVC-0143"", ""SVC-0185"", ""SVC-0245"", ""SVC-0284""]",,cause:95:267,background:EP-046290,SYNTHETIC
EP-046291,INC-046291,EXTERNAL_VENDOR_OUTAGE,VENDOR-0012,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0033"", ""SVC-0065"", ""SVC-0069"", ""SVC-0083"", ""SVC-0137"", ""SVC-0138"", ""SVC-0143"", ""SVC-0165"", ""SVC-0211"", ""SVC-0255"", ""SVC-0270"", ""SVC-0286""]",,cause:95:268,background:EP-046291,SYNTHETIC
EP-046292,INC-046292,EXTERNAL_VENDOR_OUTAGE,VENDOR-0019,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0021"", ""SVC-0047"", ""SVC-0067"", ""SVC-0112"", ""SVC-0114"", ""SVC-0132"", ""SVC-0133"", ""SVC-0145"", ""SVC-0175"", ""SVC-0206"", ""SVC-0210"", ""SVC-0225"", ""SVC-0282""]",CHG-046292,cause:95:269,background:EP-046292,SYNTHETIC
EP-046293,INC-046293,EXTERNAL_VENDOR_OUTAGE,VENDOR-0026,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0048"", ""SVC-0049"", ""SVC-0056"", ""SVC-0100"", ""SVC-0128"", ""SVC-0149"", ""SVC-0174"", ""SVC-0211"", ""SVC-0238"", ""SVC-0257"", ""SVC-0276"", ""SVC-0298""]",,cause:95:270,background:EP-046293,SYNTHETIC
EP-046294,INC-046294,EXTERNAL_VENDOR_OUTAGE,VENDOR-0033,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0020"", ""SVC-0033"", ""SVC-0093"", ""SVC-0153"", ""SVC-0158"", ""SVC-0212"", ""SVC-0213"", ""SVC-0221"", ""SVC-0233"", ""SVC-0250"", ""SVC-0261"", ""SVC-0273""]",,cause:95:271,background:EP-046294,SYNTHETIC
EP-046295,INC-046295,EXTERNAL_VENDOR_OUTAGE,VENDOR-0040,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0025"", ""SVC-0058"", ""SVC-0097"", ""SVC-0109"", ""SVC-0130"", ""SVC-0144"", ""SVC-0164"", ""SVC-0201"", ""SVC-0237"", ""SVC-0239"", ""SVC-0281""]",,cause:95:272,background:EP-046295,SYNTHETIC
EP-046296,INC-046296,EXTERNAL_VENDOR_OUTAGE,VENDOR-0047,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0009"", ""SVC-0060"", ""SVC-0065"", ""SVC-0092"", ""SVC-0110"", ""SVC-0111"", ""SVC-0126"", ""SVC-0174"", ""SVC-0184"", ""SVC-0206"", ""SVC-0225""]",CHG-046296,cause:95:273,background:EP-046296,SYNTHETIC
EP-046297,INC-046297,EXTERNAL_VENDOR_OUTAGE,VENDOR-0054,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0019"", ""SVC-0059"", ""SVC-0078"", ""SVC-0093"", ""SVC-0118"", ""SVC-0126"", ""SVC-0181"", ""SVC-0257"", ""SVC-0258"", ""SVC-0274"", ""SVC-0276""]",,cause:95:274,background:EP-046297,SYNTHETIC
EP-046298,INC-046298,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0028"", ""SVC-0061"", ""SVC-0102"", ""SVC-0121"", ""SVC-0181"", ""SVC-0191"", ""SVC-0193"", ""SVC-0198"", ""SVC-0220"", ""SVC-0241"", ""SVC-0258""]",,cause:95:275,background:EP-046298,SYNTHETIC
EP-046299,INC-046299,EXTERNAL_VENDOR_OUTAGE,VENDOR-0008,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0028"", ""SVC-0122"", ""SVC-0131"", ""SVC-0140"", ""SVC-0149"", ""SVC-0179"", ""SVC-0182"", ""SVC-0229"", ""SVC-0283"", ""SVC-0287"", ""SVC-0289""]",CHG-046299,cause:95:276,background:EP-046299,SYNTHETIC
EP-046300,INC-046300,EXTERNAL_VENDOR_OUTAGE,VENDOR-0015,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0026"", ""SVC-0058"", ""SVC-0073"", ""SVC-0090"", ""SVC-0099"", ""SVC-0101"", ""SVC-0147"", ""SVC-0184"", ""SVC-0189"", ""SVC-0261"", ""SVC-0300""]",,cause:95:277,background:EP-046300,SYNTHETIC
EP-046301,INC-046301,EXTERNAL_VENDOR_OUTAGE,VENDOR-0022,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0047"", ""SVC-0054"", ""SVC-0063"", ""SVC-0067"", ""SVC-0075"", ""SVC-0123"", ""SVC-0137"", ""SVC-0182"", ""SVC-0256"", ""SVC-0269"", ""SVC-0291""]",,cause:95:278,background:EP-046301,SYNTHETIC
EP-046302,INC-046302,EXTERNAL_VENDOR_OUTAGE,VENDOR-0029,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0029"", ""SVC-0047"", ""SVC-0053"", ""SVC-0065"", ""SVC-0089"", ""SVC-0099"", ""SVC-0149"", ""SVC-0209"", ""SVC-0211"", ""SVC-0266"", ""SVC-0269""]",,cause:95:279,background:EP-046302,SYNTHETIC
EP-046303,INC-046303,EXTERNAL_VENDOR_OUTAGE,VENDOR-0036,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0030"", ""SVC-0032"", ""SVC-0056"", ""SVC-0090"", ""SVC-0131"", ""SVC-0155"", ""SVC-0165"", ""SVC-0188"", ""SVC-0214"", ""SVC-0230"", ""SVC-0231"", ""SVC-0243"", ""SVC-0268""]",,cause:95:280,background:EP-046303,SYNTHETIC
EP-046304,INC-046304,EXTERNAL_VENDOR_OUTAGE,VENDOR-0043,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0046"", ""SVC-0049"", ""SVC-0056"", ""SVC-0066"", ""SVC-0076"", ""SVC-0113"", ""SVC-0117"", ""SVC-0201"", ""SVC-0226"", ""SVC-0227"", ""SVC-0274"", ""SVC-0294""]",,cause:95:281,background:EP-046304,SYNTHETIC
EP-046305,INC-046305,EXTERNAL_VENDOR_OUTAGE,VENDOR-0050,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0090"", ""SVC-0098"", ""SVC-0103"", ""SVC-0116"", ""SVC-0124"", ""SVC-0133"", ""SVC-0166"", ""SVC-0180"", ""SVC-0206"", ""SVC-0262"", ""SVC-0272""]",,cause:95:282,background:EP-046305,SYNTHETIC
EP-046306,INC-046306,EXTERNAL_VENDOR_OUTAGE,VENDOR-0057,KE-0096,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0057"", ""SVC-0102"", ""SVC-0117"", ""SVC-0131"", ""SVC-0171"", ""SVC-0177"", ""SVC-0194"", ""SVC-0208"", ""SVC-0228"", ""SVC-0237"", ""SVC-0275"", ""SVC-0297""]",CHG-046306,cause:95:283,background:EP-046306,SYNTHETIC
